상가유형,지표,grain,권역,R_ONE_상권,기준_년분기_코드,값
중대형상가,임대가격지수,상권,기타,용산역,20252,109.52
중대형상가,임대가격지수,상권,기타,용산역,20253,111.5
중대형상가,임대가격지수,상권,기타,용산역,20254,113.22
중대형상가,임대가격지수,상권,기타,용산역,20261,113.57
중대형상가,임대가격지수,상권,기타,용산역,20262,114.39
중대형상가,임대가격지수,상권,기타,이태원,20241,99.69
중대형상가,임대가격지수,상권,기타,이태원,20242,100.0
중대형상가,임대가격지수,상권,기타,이태원,20243,101.03
중대형상가,임대가격지수,상권,기타,이태원,20244,100.5
중대형상가,임대가격지수,상권,기타,이태원,20251,100.87
중대형상가,임대가격지수,상권,기타,이태원,20252,100.94
중대형상가,임대가격지수,상권,기타,이태원,20253,101.5
중대형상가,임대가격지수,상권,기타,이태원,20254,102.48
중대형상가,임대가격지수,상권,기타,이태원,20261,103.97
중대형상가,임대가격지수,상권,기타,이태원,20262,104.81
중대형상가,임대가격지수,상권,기타,잠실/송파,20241,99.89
중대형상가,임대가격지수,상권,기타,잠실/송파,20242,100.0
중대형상가,임대가격지수,상권,기타,잠실/송파,20243,100.22
중대형상가,임대가격지수,상권,기타,잠실/송파,20244,100.37
중대형상가,임대가격지수,상권,기타,잠실/송파,20251,100.56
중대형상가,임대가격지수,상권,기타,잠실/송파,20252,100.74
중대형상가,임대가격지수,상권,기타,잠실/송파,20253,101.43
중대형상가,임대가격지수,상권,기타,잠실/송파,20254,101.95
중대형상가,임대가격지수,상권,기타,잠실/송파,20261,102.31
중대형상가,임대가격지수,상권,기타,잠실/송파,20262,102.72
중대형상가,임대가격지수,상권,기타,잠실새내역,20241,99.76
중대형상가,임대가격지수,상권,기타,잠실새내역,20242,100.0
중대형상가,임대가격지수,상권,기타,잠실새내역,20243,100.45
중대형상가,임대가격지수,상권,기타,잠실새내역,20244,100.67
중대형상가,임대가격지수,상권,기타,잠실새내역,20251,101.1
중대형상가,임대가격지수,상권,기타,잠실새내역,20252,101.43
중대형상가,임대가격지수,상권,기타,잠실새내역,20253,101.76
중대형상가,임대가격지수,상권,기타,잠실새내역,20254,102.1
중대형상가,임대가격지수,상권,기타,잠실새내역,20261,102.37
중대형상가,임대가격지수,상권,기타,잠실새내역,20262,102.7
중대형상가,임대가격지수,상권,기타,장안동,20241,99.75
중대형상가,임대가격지수,상권,기타,장안동,20242,100.0
중대형상가,임대가격지수,상권,기타,장안동,20243,100.09
중대형상가,임대가격지수,상권,기타,장안동,20244,100.43
중대형상가,임대가격지수,상권,기타,장안동,20251,100.33
중대형상가,임대가격지수,상권,기타,장안동,20252,100.62
중대형상가,임대가격지수,상권,기타,장안동,20253,100.6
중대형상가,임대가격지수,상권,기타,장안동,20254,100.58
중대형상가,임대가격지수,상권,기타,장안동,20261,100.54
중대형상가,임대가격지수,상권,기타,장안동,20262,100.55
중대형상가,임대가격지수,상권,기타,천호,20241,100.11
중대형상가,임대가격지수,상권,기타,천호,20242,100.0
중대형상가,임대가격지수,상권,기타,천호,20243,100.43
중대형상가,임대가격지수,상권,기타,천호,20244,100.73
중대형상가,임대가격지수,상권,기타,천호,20251,100.77
중대형상가,임대가격지수,상권,기타,천호,20252,100.94
중대형상가,임대가격지수,상권,기타,천호,20253,101.44
중대형상가,임대가격지수,상권,기타,천호,20254,101.77
중대형상가,임대가격지수,상권,기타,천호,20261,102.12
중대형상가,임대가격지수,상권,기타,천호,20262,102.44
중대형상가,임대가격지수,상권,기타,청량리,20241,99.89
중대형상가,임대가격지수,상권,기타,청량리,20242,100.0
중대형상가,임대가격지수,상권,기타,청량리,20243,100.01
중대형상가,임대가격지수,상권,기타,청량리,20244,100.1
중대형상가,임대가격지수,상권,기타,청량리,20251,100.22
중대형상가,임대가격지수,상권,기타,청량리,20252,100.52
중대형상가,임대가격지수,상권,기타,청량리,20253,100.62
중대형상가,임대가격지수,상권,기타,청량리,20254,100.69
중대형상가,임대가격지수,상권,기타,청량리,20261,100.72
중대형상가,임대가격지수,상권,기타,청량리,20262,100.87
중대형상가,임대가격지수,상권,기타,혜화동,20241,99.43
중대형상가,임대가격지수,상권,기타,혜화동,20242,100.0
중대형상가,임대가격지수,상권,기타,혜화동,20243,100.08
중대형상가,임대가격지수,상권,기타,혜화동,20244,99.98
중대형상가,임대가격지수,상권,기타,혜화동,20251,99.94
중대형상가,임대가격지수,상권,기타,혜화동,20252,99.83
중대형상가,임대가격지수,상권,기타,혜화동,20253,100.09
중대형상가,임대가격지수,상권,기타,혜화동,20254,100.55
중대형상가,임대가격지수,상권,기타,혜화동,20261,100.77
중대형상가,임대가격지수,상권,기타,혜화동,20262,100.64
중대형상가,임대가격지수,상권,기타,화곡,20241,100.07
중대형상가,임대가격지수,상권,기타,화곡,20242,100.0
중대형상가,임대가격지수,상권,기타,화곡,20243,100.14
중대형상가,임대가격지수,상권,기타,화곡,20244,100.11
중대형상가,임대가격지수,상권,기타,화곡,20251,100.09
중대형상가,임대가격지수,상권,기타,화곡,20252,100.06
중대형상가,임대가격지수,상권,기타,화곡,20253,99.94
중대형상가,임대가격지수,상권,기타,화곡,20254,100.01
중대형상가,임대가격지수,상권,기타,화곡,20261,99.96
중대형상가,임대가격지수,상권,기타,화곡,20262,100.01
중대형상가,임대가격지수,상권,도심,광화문,20241,99.44
중대형상가,임대가격지수,상권,도심,광화문,20242,100.0
중대형상가,임대가격지수,상권,도심,광화문,20243,100.18
중대형상가,임대가격지수,상권,도심,광화문,20244,100.26
중대형상가,임대가격지수,상권,도심,광화문,20251,99.35
중대형상가,임대가격지수,상권,도심,광화문,20252,98.98
중대형상가,임대가격지수,상권,도심,광화문,20253,99.01
중대형상가,임대가격지수,상권,도심,광화문,20254,99.26
중대형상가,임대가격지수,상권,도심,광화문,20261,99.89
중대형상가,임대가격지수,상권,도심,광화문,20262,101.18
중대형상가,임대가격지수,상권,도심,남대문,20241,97.73
중대형상가,임대가격지수,상권,도심,남대문,20242,100.0
중대형상가,임대가격지수,상권,도심,남대문,20243,100.56
중대형상가,임대가격지수,상권,도심,남대문,20244,100.59
중대형상가,임대가격지수,상권,도심,남대문,20251,100.42
중대형상가,임대가격지수,상권,도심,남대문,20252,100.84
중대형상가,임대가격지수,상권,도심,남대문,20253,101.6
중대형상가,임대가격지수,상권,도심,남대문,20254,101.98
중대형상가,임대가격지수,상권,도심,남대문,20261,103.12
중대형상가,임대가격지수,상권,도심,남대문,20262,104.18
중대형상가,임대가격지수,상권,도심,동대문,20241,97.54
중대형상가,임대가격지수,상권,도심,동대문,20242,100.0
중대형상가,임대가격지수,상권,도심,동대문,20243,100.06
중대형상가,임대가격지수,상권,도심,동대문,20244,100.07
중대형상가,임대가격지수,상권,도심,동대문,20251,100.04
중대형상가,임대가격지수,상권,도심,동대문,20252,100.06
중대형상가,임대가격지수,상권,도심,동대문,20253,100.11
중대형상가,임대가격지수,상권,도심,동대문,20254,100.15
중대형상가,임대가격지수,상권,도심,동대문,20261,100.22
중대형상가,임대가격지수,상권,도심,동대문,20262,100.16
중대형상가,임대가격지수,상권,도심,명동,20241,99.11
중대형상가,임대가격지수,상권,도심,명동,20242,100.0
중대형상가,임대가격지수,상권,도심,명동,20243,101.0
중대형상가,임대가격지수,상권,도심,명동,20244,101.97
중대형상가,임대가격지수,상권,도심,명동,20251,102.43
중대형상가,임대가격지수,상권,도심,명동,20252,102.88
중대형상가,임대가격지수,상권,도심,명동,20253,103.93
중대형상가,임대가격지수,상권,도심,명동,20254,105.8
중대형상가,임대가격지수,상권,도심,명동,20261,108.29
중대형상가,임대가격지수,상권,도심,명동,20262,111.75
중대형상가,임대가격지수,상권,도심,방산시장,20242,100.0
중대형상가,임대가격지수,상권,도심,방산시장,20243,100.08
중대형상가,임대가격지수,상권,도심,방산시장,20244,100.12
중대형상가,임대가격지수,상권,도심,방산시장,20251,100.02
중대형상가,임대가격지수,상권,도심,방산시장,20252,99.96
중대형상가,임대가격지수,상권,도심,방산시장,20253,99.83
중대형상가,임대가격지수,상권,도심,방산시장,20254,99.94
중대형상가,임대가격지수,상권,도심,방산시장,20261,99.85
중대형상가,임대가격지수,상권,도심,방산시장,20262,99.82
중대형상가,임대가격지수,상권,도심,북촌,20242,100.0
중대형상가,임대가격지수,상권,도심,북촌,20243,100.13
중대형상가,임대가격지수,상권,도심,북촌,20244,100.31
중대형상가,임대가격지수,상권,도심,북촌,20251,100.12
중대형상가,임대가격지수,상권,도심,북촌,20252,100.63
중대형상가,임대가격지수,상권,도심,북촌,20253,101.07
중대형상가,임대가격지수,상권,도심,북촌,20254,101.78
중대형상가,임대가격지수,상권,도심,북촌,20261,102.88
중대형상가,임대가격지수,상권,도심,북촌,20262,104.0
중대형상가,임대가격지수,상권,도심,서촌,20242,100.0
중대형상가,임대가격지수,상권,도심,서촌,20243,100.12
중대형상가,임대가격지수,상권,도심,서촌,20244,101.06
중대형상가,임대가격지수,상권,도심,서촌,20251,101.02
중대형상가,임대가격지수,상권,도심,서촌,20252,101.37
중대형상가,임대가격지수,상권,도심,서촌,20253,102.27
중대형상가,임대가격지수,상권,도심,서촌,20254,103.03
중대형상가,임대가격지수,상권,도심,서촌,20261,104.26
중대형상가,임대가격지수,상권,도심,서촌,20262,105.13
중대형상가,임대가격지수,상권,도심,시청,20241,99.62
중대형상가,임대가격지수,상권,도심,시청,20242,100.0
중대형상가,임대가격지수,상권,도심,시청,20243,100.37
중대형상가,임대가격지수,상권,도심,시청,20244,100.4
중대형상가,임대가격지수,상권,도심,시청,20251,100.37
중대형상가,임대가격지수,상권,도심,시청,20252,100.39
중대형상가,임대가격지수,상권,도심,시청,20253,100.6
중대형상가,임대가격지수,상권,도심,시청,20254,101.03
중대형상가,임대가격지수,상권,도심,시청,20261,101.64
중대형상가,임대가격지수,상권,도심,시청,20262,101.91
중대형상가,임대가격지수,상권,도심,을지로,20242,100.0
중대형상가,임대가격지수,상권,도심,을지로,20243,100.52
중대형상가,임대가격지수,상권,도심,을지로,20244,100.54
중대형상가,임대가격지수,상권,도심,을지로,20251,100.29
중대형상가,임대가격지수,상권,도심,을지로,20252,100.1
중대형상가,임대가격지수,상권,도심,을지로,20253,100.22
중대형상가,임대가격지수,상권,도심,을지로,20254,100.65
중대형상가,임대가격지수,상권,도심,을지로,20261,101.46
중대형상가,임대가격지수,상권,도심,을지로,20262,101.48
중대형상가,임대가격지수,상권,도심,종로,20241,99.86
중대형상가,임대가격지수,상권,도심,종로,20242,100.0
중대형상가,임대가격지수,상권,도심,종로,20243,100.74
중대형상가,임대가격지수,상권,도심,종로,20244,100.81
중대형상가,임대가격지수,상권,도심,종로,20251,100.67
중대형상가,임대가격지수,상권,도심,종로,20252,100.83
중대형상가,임대가격지수,상권,도심,종로,20253,101.01
중대형상가,임대가격지수,상권,도심,종로,20254,101.22
중대형상가,임대가격지수,상권,도심,종로,20261,102.2
중대형상가,임대가격지수,상권,도심,종로,20262,103.78
중대형상가,임대가격지수,상권,도심,충무로,20242,100.0
중대형상가,임대가격지수,상권,도심,충무로,20243,100.8
중대형상가,임대가격지수,상권,도심,충무로,20244,100.88
중대형상가,임대가격지수,상권,도심,충무로,20251,100.42
중대형상가,임대가격지수,상권,도심,충무로,20252,100.09
중대형상가,임대가격지수,상권,도심,충무로,20253,100.28
중대형상가,임대가격지수,상권,도심,충무로,20254,100.47
중대형상가,임대가격지수,상권,도심,충무로,20261,100.58
중대형상가,임대가격지수,상권,도심,충무로,20262,100.86
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20241,99.56
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20242,100.0
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20243,100.74
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20244,100.8
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20251,101.15
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20252,101.18
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20253,101.29
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20254,102.17
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20261,102.96
중대형상가,임대가격지수,상권,영등포신촌,공덕역,20262,103.23
중대형상가,임대가격지수,상권,영등포신촌,당산역,20241,99.34
중대형상가,임대가격지수,상권,영등포신촌,당산역,20242,100.0
중대형상가,임대가격지수,상권,영등포신촌,당산역,20243,101.37
중대형상가,임대가격지수,상권,영등포신촌,당산역,20244,101.44
중대형상가,임대가격지수,상권,영등포신촌,당산역,20251,101.48
중대형상가,임대가격지수,상권,영등포신촌,당산역,20252,101.71
중대형상가,임대가격지수,상권,영등포신촌,당산역,20253,102.06
중대형상가,임대가격지수,상권,영등포신촌,당산역,20254,102.97
중대형상가,임대가격지수,상권,영등포신촌,당산역,20261,103.03
중대형상가,임대가격지수,상권,영등포신촌,당산역,20262,104.22
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20241,99.65
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20242,100.0
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20243,100.14
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20244,100.23
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20251,100.07
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20252,100.3
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20253,100.9
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20254,101.23
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20261,102.86
중대형상가,임대가격지수,상권,영등포신촌,동교/연남,20262,102.76
중대형상가,임대가격지수,상권,영등포신촌,망원역,20241,99.24
중대형상가,임대가격지수,상권,영등포신촌,망원역,20242,100.0
중대형상가,임대가격지수,상권,영등포신촌,망원역,20243,100.06
중대형상가,임대가격지수,상권,영등포신촌,망원역,20244,100.12
중대형상가,임대가격지수,상권,영등포신촌,망원역,20251,100.02
중대형상가,임대가격지수,상권,영등포신촌,망원역,20252,100.17
중대형상가,임대가격지수,상권,영등포신촌,망원역,20253,100.34
중대형상가,임대가격지수,상권,영등포신촌,망원역,20254,100.7
중대형상가,임대가격지수,상권,영등포신촌,망원역,20261,101.34
중대형상가,임대가격지수,상권,영등포신촌,망원역,20262,101.59
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20241,102.0
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20242,100.0
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20243,98.76
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20244,98.53
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20251,98.08
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20252,97.8
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20253,97.9
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20254,97.91
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20261,97.73
중대형상가,임대가격지수,상권,영등포신촌,신촌/이대,20262,98.17
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20241,99.53
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20242,100.0
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20243,100.23
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20244,100.25
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20251,100.46
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20252,100.51
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20253,100.72
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20254,101.32
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20261,101.65
중대형상가,임대가격지수,상권,영등포신촌,영등포역,20262,102.35
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20241,99.82
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20242,100.0
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20243,100.6
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20244,101.22
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20251,100.86
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20252,101.05
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20253,101.42
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20254,102.39
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20261,103.86
중대형상가,임대가격지수,상권,영등포신촌,홍대/합정,20262,105.16
중대형상가,임대가격지수,서울전체,,,20241,99.44
중대형상가,임대가격지수,서울전체,,,20242,100.0
중대형상가,임대가격지수,서울전체,,,20243,100.46
중대형상가,임대가격지수,서울전체,,,20244,100.7
중대형상가,임대가격지수,서울전체,,,20251,100.89
중대형상가,임대가격지수,서울전체,,,20252,101.12
중대형상가,임대가격지수,서울전체,,,20253,101.5
중대형상가,임대가격지수,서울전체,,,20254,101.96
중대형상가,임대가격지수,서울전체,,,20261,102.5
중대형상가,임대가격지수,서울전체,,,20262,103.01
집합상가,임대가격지수,권역,강남,,20241,99.38
집합상가,임대가격지수,권역,강남,,20242,100.0
집합상가,임대가격지수,권역,강남,,20243,100.29
집합상가,임대가격지수,권역,강남,,20244,100.6
집합상가,임대가격지수,권역,강남,,20251,100.74
집합상가,임대가격지수,권역,강남,,20252,101.08
집합상가,임대가격지수,권역,강남,,20253,101.55
집합상가,임대가격지수,권역,강남,,20254,102.22
집합상가,임대가격지수,권역,강남,,20261,102.82
집합상가,임대가격지수,권역,강남,,20262,103.3
집합상가,임대가격지수,권역,기타,,20241,99.67
집합상가,임대가격지수,권역,기타,,20242,100.0
집합상가,임대가격지수,권역,기타,,20243,100.6
집합상가,임대가격지수,권역,기타,,20244,100.74
집합상가,임대가격지수,권역,기타,,20251,100.77
집합상가,임대가격지수,권역,기타,,20252,100.82
집합상가,임대가격지수,권역,기타,,20253,100.89
집합상가,임대가격지수,권역,기타,,20254,101.07
집합상가,임대가격지수,권역,기타,,20261,101.24
집합상가,임대가격지수,권역,기타,,20262,101.43
집합상가,임대가격지수,권역,도심,,20241,99.72
집합상가,임대가격지수,권역,도심,,20242,100.0
집합상가,임대가격지수,권역,도심,,20243,100.09
집합상가,임대가격지수,권역,도심,,20244,100.25
집합상가,임대가격지수,권역,도심,,20251,100.2
집합상가,임대가격지수,권역,도심,,20252,100.32
집합상가,임대가격지수,권역,도심,,20253,100.12
집합상가,임대가격지수,권역,도심,,20254,100.15
집합상가,임대가격지수,권역,도심,,20261,100.19
집합상가,임대가격지수,권역,도심,,20262,100.35
집합상가,임대가격지수,권역,영등포신촌,,20241,99.46
집합상가,임대가격지수,권역,영등포신촌,,20242,100.0
집합상가,임대가격지수,권역,영등포신촌,,20243,100.16
집합상가,임대가격지수,권역,영등포신촌,,20244,100.2
집합상가,임대가격지수,권역,영등포신촌,,20251,100.4
집합상가,임대가격지수,권역,영등포신촌,,20252,100.68
집합상가,임대가격지수,권역,영등포신촌,,20253,100.99
집합상가,임대가격지수,권역,영등포신촌,,20254,101.51
집합상가,임대가격지수,권역,영등포신촌,,20261,101.86
집합상가,임대가격지수,권역,영등포신촌,,20262,102.42
집합상가,임대가격지수,상권,강남,강남대로,20241,99.37
집합상가,임대가격지수,상권,강남,강남대로,20242,100.0
집합상가,임대가격지수,상권,강남,강남대로,20243,100.62
집합상가,임대가격지수,상권,강남,강남대로,20244,101.12
집합상가,임대가격지수,상권,강남,강남대로,20251,101.29
집합상가,임대가격지수,상권,강남,강남대로,20252,101.73
집합상가,임대가격지수,상권,강남,강남대로,20253,102.67
집합상가,임대가격지수,상권,강남,강남대로,20254,103.59
집합상가,임대가격지수,상권,강남,강남대로,20261,104.5
집합상가,임대가격지수,상권,강남,강남대로,20262,105.49
집합상가,임대가격지수,상권,강남,교대역,20241,99.91
집합상가,임대가격지수,상권,강남,교대역,20242,100.0
집합상가,임대가격지수,상권,강남,교대역,20243,100.03
집합상가,임대가격지수,상권,강남,교대역,20244,100.06
집합상가,임대가격지수,상권,강남,교대역,20251,100.09
집합상가,임대가격지수,상권,강남,교대역,20252,100.32
집합상가,임대가격지수,상권,강남,교대역,20253,100.53
집합상가,임대가격지수,상권,강남,교대역,20254,100.83
집합상가,임대가격지수,상권,강남,교대역,20261,101.44
집합상가,임대가격지수,상권,강남,교대역,20262,101.99
집합상가,임대가격지수,상권,강남,남부터미널,20241,98.87
집합상가,임대가격지수,상권,강남,남부터미널,20242,100.0
집합상가,임대가격지수,상권,강남,남부터미널,20243,100.06
집합상가,임대가격지수,상권,강남,남부터미널,20244,100.14
집합상가,임대가격지수,상권,강남,남부터미널,20251,100.24
집합상가,임대가격지수,상권,강남,남부터미널,20252,100.62
집합상가,임대가격지수,상권,강남,남부터미널,20253,101.09
집합상가,임대가격지수,상권,강남,남부터미널,20254,101.83
집합상가,임대가격지수,상권,강남,남부터미널,20261,102.19
집합상가,임대가격지수,상권,강남,남부터미널,20262,102.38
집합상가,임대가격지수,상권,강남,논현역,20241,99.49
집합상가,임대가격지수,상권,강남,논현역,20242,100.0
집합상가,임대가격지수,상권,강남,논현역,20243,100.78
집합상가,임대가격지수,상권,강남,논현역,20244,100.82
집합상가,임대가격지수,상권,강남,논현역,20251,100.94
집합상가,임대가격지수,상권,강남,논현역,20252,101.48
집합상가,임대가격지수,상권,강남,논현역,20253,101.75
집합상가,임대가격지수,상권,강남,논현역,20254,101.95
집합상가,임대가격지수,상권,강남,논현역,20261,102.38
집합상가,임대가격지수,상권,강남,논현역,20262,102.97
집합상가,임대가격지수,상권,강남,도산대로,20241,99.68
집합상가,임대가격지수,상권,강남,도산대로,20242,100.0
집합상가,임대가격지수,상권,강남,도산대로,20243,100.05
집합상가,임대가격지수,상권,강남,도산대로,20244,100.39
집합상가,임대가격지수,상권,강남,도산대로,20251,100.23
집합상가,임대가격지수,상권,강남,도산대로,20252,100.31
집합상가,임대가격지수,상권,강남,도산대로,20253,100.4
집합상가,임대가격지수,상권,강남,도산대로,20254,100.5
집합상가,임대가격지수,상권,강남,도산대로,20261,100.52
집합상가,임대가격지수,상권,강남,도산대로,20262,99.2
집합상가,임대가격지수,상권,강남,신사역,20241,99.58
집합상가,임대가격지수,상권,강남,신사역,20242,100.0
집합상가,임대가격지수,상권,강남,신사역,20243,100.16
집합상가,임대가격지수,상권,강남,신사역,20244,100.49
집합상가,임대가격지수,상권,강남,신사역,20251,100.66
집합상가,임대가격지수,상권,강남,신사역,20252,100.84
집합상가,임대가격지수,상권,강남,신사역,20253,100.86
집합상가,임대가격지수,상권,강남,신사역,20254,101.46
집합상가,임대가격지수,상권,강남,신사역,20261,101.57
집합상가,임대가격지수,상권,강남,신사역,20262,101.3
집합상가,임대가격지수,상권,강남,압구정,20241,99.04
집합상가,임대가격지수,상권,강남,압구정,20242,100.0
집합상가,임대가격지수,상권,강남,압구정,20243,100.29
집합상가,임대가격지수,상권,강남,압구정,20244,100.41
집합상가,임대가격지수,상권,강남,압구정,20251,100.2
집합상가,임대가격지수,상권,강남,압구정,20252,100.54
집합상가,임대가격지수,상권,강남,압구정,20253,100.78
집합상가,임대가격지수,상권,강남,압구정,20254,101.69
집합상가,임대가격지수,상권,강남,압구정,20261,102.85
집합상가,임대가격지수,상권,강남,압구정,20262,103.7
집합상가,임대가격지수,상권,강남,청담,20241,99.47
집합상가,임대가격지수,상권,강남,청담,20242,100.0
집합상가,임대가격지수,상권,강남,청담,20243,100.11
집합상가,임대가격지수,상권,강남,청담,20244,101.66
집합상가,임대가격지수,상권,강남,청담,20251,102.82
집합상가,임대가격지수,상권,강남,청담,20252,103.46
집합상가,임대가격지수,상권,강남,청담,20253,103.71
집합상가,임대가격지수,상권,강남,청담,20254,104.04
집합상가,임대가격지수,상권,강남,청담,20261,104.49
집합상가,임대가격지수,상권,강남,청담,20262,104.67
집합상가,임대가격지수,상권,강남,테헤란로,20241,99.4
집합상가,임대가격지수,상권,강남,테헤란로,20242,100.0
집합상가,임대가격지수,상권,강남,테헤란로,20243,100.2
집합상가,임대가격지수,상권,강남,테헤란로,20244,100.2
집합상가,임대가격지수,상권,강남,테헤란로,20251,100.33
집합상가,임대가격지수,상권,강남,테헤란로,20252,100.41
집합상가,임대가격지수,상권,강남,테헤란로,20253,100.77
집합상가,임대가격지수,상권,강남,테헤란로,20254,101.27
집합상가,임대가격지수,상권,강남,테헤란로,20261,101.32
집합상가,임대가격지수,상권,강남,테헤란로,20262,101.61
집합상가,임대가격지수,상권,강남,한티역,20241,99.77
집합상가,임대가격지수,상권,강남,한티역,20242,100.0
집합상가,임대가격지수,상권,강남,한티역,20243,100.07
집합상가,임대가격지수,상권,강남,한티역,20244,100.24
집합상가,임대가격지수,상권,강남,한티역,20251,100.46
집합상가,임대가격지수,상권,강남,한티역,20252,100.7
집합상가,임대가격지수,상권,강남,한티역,20253,101.18
집합상가,임대가격지수,상권,강남,한티역,20254,101.8
집합상가,임대가격지수,상권,강남,한티역,20261,102.07
집합상가,임대가격지수,상권,강남,한티역,20262,102.36
집합상가,임대가격지수,상권,기타,가락시장,20241,100.08
집합상가,임대가격지수,상권,기타,가락시장,20242,100.0
집합상가,임대가격지수,상권,기타,가락시장,20243,100.08
집합상가,임대가격지수,상권,기타,가락시장,20244,99.95
집합상가,임대가격지수,상권,기타,가락시장,20251,99.85
집합상가,임대가격지수,상권,기타,가락시장,20252,99.82
집합상가,임대가격지수,상권,기타,가락시장,20253,99.64
집합상가,임대가격지수,상권,기타,가락시장,20254,99.64
집합상가,임대가격지수,상권,기타,가락시장,20261,99.83
집합상가,임대가격지수,상권,기타,가락시장,20262,100.04
집합상가,임대가격지수,상권,기타,건대입구,20241,100.02
집합상가,임대가격지수,상권,기타,건대입구,20242,100.0
집합상가,임대가격지수,상권,기타,건대입구,20243,99.93
집합상가,임대가격지수,상권,기타,건대입구,20244,99.89
집합상가,임대가격지수,상권,기타,건대입구,20251,99.82
집합상가,임대가격지수,상권,기타,건대입구,20252,99.72
집합상가,임대가격지수,상권,기타,건대입구,20253,98.84
집합상가,임대가격지수,상권,기타,건대입구,20254,98.91
집합상가,임대가격지수,상권,기타,건대입구,20261,99.02
집합상가,임대가격지수,상권,기타,건대입구,20262,99.04
집합상가,임대가격지수,상권,기타,노원역,20241,99.86
집합상가,임대가격지수,상권,기타,노원역,20242,100.0
집합상가,임대가격지수,상권,기타,노원역,20243,99.96
집합상가,임대가격지수,상권,기타,노원역,20244,100.07
집합상가,임대가격지수,상권,기타,노원역,20251,100.06
집합상가,임대가격지수,상권,기타,노원역,20252,100.01
집합상가,임대가격지수,상권,기타,노원역,20253,99.99
집합상가,임대가격지수,상권,기타,노원역,20254,99.98
집합상가,임대가격지수,상권,기타,노원역,20261,99.96
집합상가,임대가격지수,상권,기타,노원역,20262,99.93
집합상가,임대가격지수,상권,기타,명일역,20241,99.1
집합상가,임대가격지수,상권,기타,명일역,20242,100.0
집합상가,임대가격지수,상권,기타,명일역,20243,100.34
집합상가,임대가격지수,상권,기타,명일역,20244,100.57
집합상가,임대가격지수,상권,기타,명일역,20251,100.62
집합상가,임대가격지수,상권,기타,명일역,20252,100.76
집합상가,임대가격지수,상권,기타,명일역,20253,101.42
집합상가,임대가격지수,상권,기타,명일역,20254,101.49
집합상가,임대가격지수,상권,기타,명일역,20261,101.63
집합상가,임대가격지수,상권,기타,명일역,20262,101.86
집합상가,임대가격지수,상권,기타,목동,20241,99.92
집합상가,임대가격지수,상권,기타,목동,20242,100.0
집합상가,임대가격지수,상권,기타,목동,20243,100.12
집합상가,임대가격지수,상권,기타,목동,20244,100.17
집합상가,임대가격지수,상권,기타,목동,20251,100.2
집합상가,임대가격지수,상권,기타,목동,20252,100.23
집합상가,임대가격지수,상권,기타,목동,20253,100.24
집합상가,임대가격지수,상권,기타,목동,20254,100.69
집합상가,임대가격지수,상권,기타,목동,20261,101.04
