상가유형,지표,grain,권역,R_ONE_상권,기준_년분기_코드,값
소규모상가,공실률,권역,강남,,20243,5.10213732483002
소규모상가,공실률,권역,강남,,20244,3.96658086116205
소규모상가,공실률,권역,강남,,20251,4.02120869849712
소규모상가,공실률,권역,강남,,20252,4.00957601781517
소규모상가,공실률,권역,강남,,20253,5.52800970109064
소규모상가,공실률,권역,강남,,20254,4.68599418229401
소규모상가,공실률,권역,강남,,20261,3.01146177025427
소규모상가,공실률,권역,강남,,20262,2.81750696541115
소규모상가,공실률,권역,기타,,20243,5.13655523464862
소규모상가,공실률,권역,기타,,20244,4.63600485320645
소규모상가,공실률,권역,기타,,20251,5.05075516683919
소규모상가,공실률,권역,기타,,20252,5.31042432996835
소규모상가,공실률,권역,기타,,20253,6.32544872200403
소규모상가,공실률,권역,기타,,20254,6.37263216733175
소규모상가,공실률,권역,기타,,20261,7.45107669872493
소규모상가,공실률,권역,기타,,20262,7.2258800090097
소규모상가,공실률,권역,도심,,20243,6.19536490870164
소규모상가,공실률,권역,도심,,20244,6.88440916146923
소규모상가,공실률,권역,도심,,20251,6.12060176326805
소규모상가,공실률,권역,도심,,20252,4.20064027691528
소규모상가,공실률,권역,도심,,20253,5.05620270204546
소규모상가,공실률,권역,도심,,20254,5.3693936563512
소규모상가,공실률,권역,도심,,20261,4.76114856978686
소규모상가,공실률,권역,도심,,20262,4.63848862985268
소규모상가,공실률,권역,영등포신촌,,20243,2.764809862666
소규모상가,공실률,권역,영등포신촌,,20244,3.24269039844398
소규모상가,공실률,권역,영등포신촌,,20251,3.64670880729421
소규모상가,공실률,권역,영등포신촌,,20252,3.66403480928953
소규모상가,공실률,권역,영등포신촌,,20253,7.69555784549281
소규모상가,공실률,권역,영등포신촌,,20254,5.39442686904347
소규모상가,공실률,권역,영등포신촌,,20261,6.31019427696684
소규모상가,공실률,권역,영등포신촌,,20262,7.01951509549645
소규모상가,공실률,상권,강남,강남대로,20243,0.0
소규모상가,공실률,상권,강남,강남대로,20244,0.0
소규모상가,공실률,상권,강남,강남대로,20251,15.0108026184257
소규모상가,공실률,상권,강남,강남대로,20252,15.0108026184257
소규모상가,공실률,상권,강남,강남대로,20253,0.0
소규모상가,공실률,상권,강남,강남대로,20254,0.0
소규모상가,공실률,상권,강남,강남대로,20261,0.0
소규모상가,공실률,상권,강남,강남대로,20262,0.0
소규모상가,공실률,상권,강남,교대역,20243,0.0
소규모상가,공실률,상권,강남,교대역,20244,0.0
소규모상가,공실률,상권,강남,교대역,20251,0.0
소규모상가,공실률,상권,강남,교대역,20252,0.483150138905665
소규모상가,공실률,상권,강남,교대역,20253,0.486819365674366
소규모상가,공실률,상권,강남,교대역,20254,0.486819365674366
소규모상가,공실률,상권,강남,교대역,20261,0.491807309895983
소규모상가,공실률,상권,강남,교대역,20262,0.491807309895983
소규모상가,공실률,상권,강남,남부터미널,20243,0.0
소규모상가,공실률,상권,강남,남부터미널,20244,0.0
소규모상가,공실률,상권,강남,남부터미널,20251,0.0
소규모상가,공실률,상권,강남,남부터미널,20252,0.0
소규모상가,공실률,상권,강남,남부터미널,20253,0.0
소규모상가,공실률,상권,강남,남부터미널,20254,1.99123855037834
소규모상가,공실률,상권,강남,남부터미널,20261,1.99123855037834
소규모상가,공실률,상권,강남,남부터미널,20262,4.91596973317403
소규모상가,공실률,상권,강남,논현역,20243,0.0
소규모상가,공실률,상권,강남,논현역,20244,0.0
소규모상가,공실률,상권,강남,논현역,20251,0.0
소규모상가,공실률,상권,강남,논현역,20252,0.0
소규모상가,공실률,상권,강남,논현역,20253,0.0
소규모상가,공실률,상권,강남,논현역,20254,0.0
소규모상가,공실률,상권,강남,논현역,20261,0.0
소규모상가,공실률,상권,강남,논현역,20262,0.0
소규모상가,공실률,상권,강남,도산대로,20243,13.154974178369
소규모상가,공실률,상권,강남,도산대로,20244,6.16611669305553
소규모상가,공실률,상권,강남,도산대로,20251,0.0
소규모상가,공실률,상권,강남,도산대로,20252,0.0
소규모상가,공실률,상권,강남,도산대로,20253,0.0
소규모상가,공실률,상권,강남,도산대로,20254,0.0
소규모상가,공실률,상권,강남,도산대로,20261,0.0
소규모상가,공실률,상권,강남,도산대로,20262,0.0
소규모상가,공실률,상권,강남,신사역,20243,6.797693205863
소규모상가,공실률,상권,강남,신사역,20244,6.797693205863
소규모상가,공실률,상권,강남,신사역,20251,7.55694379411922
소규모상가,공실률,상권,강남,신사역,20252,19.8240862025024
소규모상가,공실률,상권,강남,신사역,20253,26.7527664341301
소규모상가,공실률,상권,강남,신사역,20254,27.4738117121449
소규모상가,공실률,상권,강남,신사역,20261,14.8760431186127
소규모상가,공실률,상권,강남,신사역,20262,14.8760431186127
소규모상가,공실률,상권,강남,압구정,20243,0.0
소규모상가,공실률,상권,강남,압구정,20244,0.0
소규모상가,공실률,상권,강남,압구정,20251,0.0
소규모상가,공실률,상권,강남,압구정,20252,0.0
소규모상가,공실률,상권,강남,압구정,20253,0.0
소규모상가,공실률,상권,강남,압구정,20254,0.0
소규모상가,공실률,상권,강남,압구정,20261,0.0
소규모상가,공실률,상권,강남,압구정,20262,0.0
소규모상가,공실률,상권,강남,청담,20243,17.3743302671685
소규모상가,공실률,상권,강남,청담,20244,14.4404380520891
소규모상가,공실률,상권,강남,청담,20251,9.62561827272362
소규모상가,공실률,상권,강남,청담,20252,0.0
소규모상가,공실률,상권,강남,청담,20253,12.3242469019409
소규모상가,공실률,상권,강남,청담,20254,5.82172222171859
소규모상가,공실률,상권,강남,청담,20261,4.88437236540327
소규모상가,공실률,상권,강남,청담,20262,2.02790292899167
소규모상가,공실률,상권,강남,테헤란로,20243,1.02278217866003
소규모상가,공실률,상권,강남,테헤란로,20244,1.02278217866003
소규모상가,공실률,상권,강남,테헤란로,20251,1.02278217866003
소규모상가,공실률,상권,강남,테헤란로,20252,1.02278217866003
소규모상가,공실률,상권,강남,테헤란로,20253,1.02678444048604
소규모상가,공실률,상권,강남,테헤란로,20254,1.02678444048604
소규모상가,공실률,상권,강남,테헤란로,20261,1.02678444048604
소규모상가,공실률,상권,강남,테헤란로,20262,1.02678444048604
소규모상가,공실률,상권,기타,가락시장,20243,17.1764154077664
소규모상가,공실률,상권,기타,가락시장,20244,0.0
소규모상가,공실률,상권,기타,가락시장,20251,0.0
소규모상가,공실률,상권,기타,가락시장,20252,0.0
소규모상가,공실률,상권,기타,가락시장,20253,0.0
소규모상가,공실률,상권,기타,가락시장,20254,0.638059774748539
소규모상가,공실률,상권,기타,가락시장,20261,4.91207863514106
소규모상가,공실률,상권,기타,가락시장,20262,4.91207863514106
소규모상가,공실률,상권,기타,건대입구,20243,0.0
소규모상가,공실률,상권,기타,건대입구,20244,0.0
소규모상가,공실률,상권,기타,건대입구,20251,5.07732663866493
소규모상가,공실률,상권,기타,건대입구,20252,15.150308180048
소규모상가,공실률,상권,기타,건대입구,20253,18.1958995156021
소규모상가,공실률,상권,기타,건대입구,20254,18.1958995156021
소규모상가,공실률,상권,기타,건대입구,20261,11.196552576399
소규모상가,공실률,상권,기타,건대입구,20262,11.196552576399
소규모상가,공실률,상권,기타,경희대,20243,0.0
소규모상가,공실률,상권,기타,경희대,20244,0.0
소규모상가,공실률,상권,기타,경희대,20251,0.0
소규모상가,공실률,상권,기타,경희대,20252,0.0
소규모상가,공실률,상권,기타,경희대,20253,3.97658356639501
소규모상가,공실률,상권,기타,경희대,20254,4.17425159151891
소규모상가,공실률,상권,기타,경희대,20261,4.27220642715603
소규모상가,공실률,상권,기타,경희대,20262,4.27220642715603
소규모상가,공실률,상권,기타,군자,20243,0.0
소규모상가,공실률,상권,기타,군자,20244,6.7905987315749
소규모상가,공실률,상권,기타,군자,20251,6.7905987315749
소규모상가,공실률,상권,기타,군자,20252,6.7905987315749
소규모상가,공실률,상권,기타,군자,20253,6.7905987315749
소규모상가,공실률,상권,기타,군자,20254,6.83743606138107
소규모상가,공실률,상권,기타,군자,20261,6.83743606138107
소규모상가,공실률,상권,기타,군자,20262,6.83743606138107
소규모상가,공실률,상권,기타,까치산역,20243,3.66018633675896
소규모상가,공실률,상권,기타,까치산역,20244,3.66018633675896
소규모상가,공실률,상권,기타,까치산역,20251,3.66018633675896
소규모상가,공실률,상권,기타,까치산역,20252,7.20909428116341
소규모상가,공실률,상권,기타,까치산역,20253,3.66018633675896
소규모상가,공실률,상권,기타,까치산역,20254,3.82995239671686
소규모상가,공실률,상권,기타,까치산역,20261,3.82995239671686
소규모상가,공실률,상권,기타,까치산역,20262,3.82995239671686
소규모상가,공실률,상권,기타,노량진,20243,3.40869813951825
소규모상가,공실률,상권,기타,노량진,20244,3.40869813951825
소규모상가,공실률,상권,기타,노량진,20251,5.04323870592061
소규모상가,공실률,상권,기타,노량진,20252,1.73676974139365
소규모상가,공실률,상권,기타,노량진,20253,1.73676974139365
소규모상가,공실률,상권,기타,노량진,20254,1.73676974139365
소규모상가,공실률,상권,기타,노량진,20261,1.73676974139365
소규모상가,공실률,상권,기타,노량진,20262,1.73676974139365
소규모상가,공실률,상권,기타,독산/시흥,20243,4.23176239949564
소규모상가,공실률,상권,기타,독산/시흥,20244,7.87798706289781
소규모상가,공실률,상권,기타,독산/시흥,20251,7.87798706289781
소규모상가,공실률,상권,기타,독산/시흥,20252,7.87798706289781
소규모상가,공실률,상권,기타,독산/시흥,20253,11.3540776053407
소규모상가,공실률,상권,기타,독산/시흥,20254,11.3540776053407
소규모상가,공실률,상권,기타,독산/시흥,20261,15.4131150089385
소규모상가,공실률,상권,기타,독산/시흥,20262,15.4131150089385
소규모상가,공실률,상권,기타,뚝섬,20243,5.77190460841824
소규모상가,공실률,상권,기타,뚝섬,20244,1.88584897699464
소규모상가,공실률,상권,기타,뚝섬,20251,1.87741914609925
소규모상가,공실률,상권,기타,뚝섬,20252,4.11439945709633
소규모상가,공실률,상권,기타,뚝섬,20253,7.58919329429829
소규모상가,공실률,상권,기타,뚝섬,20254,5.27266406949698
소규모상가,공실률,상권,기타,뚝섬,20261,14.065203045643
소규모상가,공실률,상권,기타,뚝섬,20262,8.04257106972134
소규모상가,공실률,상권,기타,목동,20243,4.3426149656733
소규모상가,공실률,상권,기타,목동,20244,4.3426149656733
소규모상가,공실률,상권,기타,목동,20251,4.3426149656733
소규모상가,공실률,상권,기타,목동,20252,4.3426149656733
소규모상가,공실률,상권,기타,목동,20253,1.64825681739731
소규모상가,공실률,상권,기타,목동,20254,1.64825681739731
소규모상가,공실률,상권,기타,목동,20261,1.64825681739731
소규모상가,공실률,상권,기타,목동,20262,1.57689061754669
소규모상가,공실률,상권,기타,미아사거리,20243,5.99637602196803
소규모상가,공실률,상권,기타,미아사거리,20244,5.99637602196803
소규모상가,공실률,상권,기타,미아사거리,20251,10.1135139510701
소규모상가,공실률,상권,기타,미아사거리,20252,5.99637602196803
소규모상가,공실률,상권,기타,미아사거리,20253,9.74924811795986
소규모상가,공실률,상권,기타,미아사거리,20254,9.82264579651603
소규모상가,공실률,상권,기타,미아사거리,20261,9.82264579651603
소규모상가,공실률,상권,기타,미아사거리,20262,9.0332654790052
소규모상가,공실률,상권,기타,불광역,20243,7.51354981054247
소규모상가,공실률,상권,기타,불광역,20244,7.51354981054247
소규모상가,공실률,상권,기타,불광역,20251,7.51354981054247
소규모상가,공실률,상권,기타,불광역,20252,7.51354981054247
소규모상가,공실률,상권,기타,불광역,20253,7.51354981054247
소규모상가,공실률,상권,기타,불광역,20254,7.51354981054247
소규모상가,공실률,상권,기타,불광역,20261,13.0629766415655
소규모상가,공실률,상권,기타,불광역,20262,7.12709570281399
소규모상가,공실률,상권,기타,사당,20243,3.43603854693183
소규모상가,공실률,상권,기타,사당,20244,3.43603854693183
소규모상가,공실률,상권,기타,사당,20251,3.43603854693183
소규모상가,공실률,상권,기타,사당,20252,3.43603854693183
소규모상가,공실률,상권,기타,사당,20253,3.43603854693183
소규모상가,공실률,상권,기타,사당,20254,3.39907067556688
소규모상가,공실률,상권,기타,사당,20261,3.39907067556688
소규모상가,공실률,상권,기타,사당,20262,3.39907067556688
소규모상가,공실률,상권,기타,상계역,20243,2.5953036369703
소규모상가,공실률,상권,기타,상계역,20244,2.5953036369703
소규모상가,공실률,상권,기타,상계역,20251,5.19060727394061
소규모상가,공실률,상권,기타,상계역,20252,2.5953036369703
소규모상가,공실률,상권,기타,상계역,20253,2.5953036369703
소규모상가,공실률,상권,기타,상계역,20254,2.61895241903239
소규모상가,공실률,상권,기타,상계역,20261,0.0
소규모상가,공실률,상권,기타,상계역,20262,0.0
소규모상가,공실률,상권,기타,상봉역,20243,0.0
소규모상가,공실률,상권,기타,상봉역,20244,0.0
소규모상가,공실률,상권,기타,상봉역,20251,0.0
소규모상가,공실률,상권,기타,상봉역,20252,0.0
소규모상가,공실률,상권,기타,상봉역,20253,8.06090532365877
소규모상가,공실률,상권,기타,상봉역,20254,0.0
소규모상가,공실률,상권,기타,상봉역,20261,0.0
소규모상가,공실률,상권,기타,상봉역,20262,0.0
소규모상가,공실률,상권,기타,서울대입구역,20243,4.41069134649072
소규모상가,공실률,상권,기타,서울대입구역,20244,2.96552026159056
소규모상가,공실률,상권,기타,서울대입구역,20251,2.96552026159056
소규모상가,공실률,상권,기타,서울대입구역,20252,2.96552026159056
소규모상가,공실률,상권,기타,서울대입구역,20253,2.96552026159056
소규모상가,공실률,상권,기타,서울대입구역,20254,5.05550722374653
소규모상가,공실률,상권,기타,서울대입구역,20261,9.62769635726873
소규모상가,공실률,상권,기타,서울대입구역,20262,10.4314915196264
소규모상가,공실률,상권,기타,성신여대,20243,1.72917307101137
소규모상가,공실률,상권,기타,성신여대,20244,4.58711189671073
소규모상가,공실률,상권,기타,성신여대,20251,4.58711189671073
소규모상가,공실률,상권,기타,성신여대,20252,0.0
소규모상가,공실률,상권,기타,성신여대,20253,0.0
소규모상가,공실률,상권,기타,성신여대,20254,0.0
소규모상가,공실률,상권,기타,성신여대,20261,0.0
소규모상가,공실률,상권,기타,성신여대,20262,0.0
소규모상가,공실률,상권,기타,수유,20243,8.70219253666328
소규모상가,공실률,상권,기타,수유,20244,8.70219253666328
소규모상가,공실률,상권,기타,수유,20251,8.70219253666328
소규모상가,공실률,상권,기타,수유,20252,8.55452848178958
소규모상가,공실률,상권,기타,수유,20253,8.55452848178958
소규모상가,공실률,상권,기타,수유,20254,8.55452848178958
소규모상가,공실률,상권,기타,수유,20261,9.377836902716
소규모상가,공실률,상권,기타,수유,20262,14.2486026023854
소규모상가,공실률,상권,기타,숙명여대,20243,0.0
소규모상가,공실률,상권,기타,숙명여대,20244,0.0
소규모상가,공실률,상권,기타,숙명여대,20251,0.0
소규모상가,공실률,상권,기타,숙명여대,20252,0.0
소규모상가,공실률,상권,기타,숙명여대,20253,0.0
소규모상가,공실률,상권,기타,숙명여대,20254,0.0
소규모상가,공실률,상권,기타,숙명여대,20261,8.0492254856366
소규모상가,공실률,상권,기타,숙명여대,20262,8.0492254856366
소규모상가,공실률,상권,기타,신림역,20243,0.870842889908257
소규모상가,공실률,상권,기타,신림역,20244,0.870842889908257
소규모상가,공실률,상권,기타,신림역,20251,0.870842889908257
소규모상가,공실률,상권,기타,신림역,20252,0.870842889908257
소규모상가,공실률,상권,기타,신림역,20253,0.870842889908257
소규모상가,공실률,상권,기타,신림역,20254,4.98247919404293
소규모상가,공실률,상권,기타,신림역,20261,4.98247919404293
소규모상가,공실률,상권,기타,신림역,20262,2.69838662578479
소규모상가,공실률,상권,기타,약수역,20243,7.98867880361342
소규모상가,공실률,상권,기타,약수역,20244,7.98867880361342
소규모상가,공실률,상권,기타,약수역,20251,7.98867880361342
소규모상가,공실률,상권,기타,약수역,20252,7.98867880361342
소규모상가,공실률,상권,기타,약수역,20253,7.98867880361342
소규모상가,공실률,상권,기타,약수역,20254,15.0197376121213
소규모상가,공실률,상권,기타,약수역,20261,7.98867880361342
소규모상가,공실률,상권,기타,약수역,20262,7.98867880361342
소규모상가,공실률,상권,기타,연신내,20243,2.70926918481635
소규모상가,공실률,상권,기타,연신내,20244,2.70926918481635
소규모상가,공실률,상권,기타,연신내,20251,3.00228942924462
소규모상가,공실률,상권,기타,연신내,20252,3.00228942924462
소규모상가,공실률,상권,기타,연신내,20253,3.00228942924462
소규모상가,공실률,상권,기타,연신내,20254,3.00228942924462
소규모상가,공실률,상권,기타,연신내,20261,7.45900052730294
소규모상가,공실률,상권,기타,연신내,20262,2.96491099259773
소규모상가,공실률,상권,기타,오류동역,20243,7.87544061374903
소규모상가,공실률,상권,기타,오류동역,20244,7.87544061374903
소규모상가,공실률,상권,기타,오류동역,20251,10.4974458539896
소규모상가,공실률,상권,기타,오류동역,20252,15.6924468907278
소규모상가,공실률,상권,기타,오류동역,20253,10.4974458539896
소규모상가,공실률,상권,기타,오류동역,20254,10.4974458539896
소규모상가,공실률,상권,기타,오류동역,20261,10.4974458539896
소규모상가,공실률,상권,기타,오류동역,20262,10.4974458539896
소규모상가,공실률,상권,기타,왕십리,20243,0.0
소규모상가,공실률,상권,기타,왕십리,20244,6.11502924935761
소규모상가,공실률,상권,기타,왕십리,20251,0.0
소규모상가,공실률,상권,기타,왕십리,20252,2.40965502159532
소규모상가,공실률,상권,기타,왕십리,20253,0.0
소규모상가,공실률,상권,기타,왕십리,20254,0.0
소규모상가,공실률,상권,기타,왕십리,20261,0.0
소규모상가,공실률,상권,기타,왕십리,20262,0.0
소규모상가,공실률,상권,기타,용산역,20243,11.0827076104464
소규모상가,공실률,상권,기타,용산역,20244,11.3900263645033
소규모상가,공실률,상권,기타,용산역,20251,11.3900263645033
소규모상가,공실률,상권,기타,용산역,20252,11.3900263645033
소규모상가,공실률,상권,기타,용산역,20253,14.3757766547925
소규모상가,공실률,상권,기타,용산역,20254,17.2922707315053
소규모상가,공실률,상권,기타,용산역,20261,14.3606191027975
소규모상가,공실률,상권,기타,용산역,20262,12.0141532858798
소규모상가,공실률,상권,기타,이태원,20243,13.9480465852521
소규모상가,공실률,상권,기타,이태원,20244,13.9480465852521
소규모상가,공실률,상권,기타,이태원,20251,3.85089245838018
소규모상가,공실률,상권,기타,이태원,20252,3.85089245838018
소규모상가,공실률,상권,기타,이태원,20253,3.85089245838018
소규모상가,공실률,상권,기타,이태원,20254,3.85089245838018
소규모상가,공실률,상권,기타,이태원,20261,3.85089245838018
소규모상가,공실률,상권,기타,이태원,20262,3.85089245838018
소규모상가,공실률,상권,기타,잠실/송파,20243,6.74292826576504
소규모상가,공실률,상권,기타,잠실/송파,20244,6.74292826576504
소규모상가,공실률,상권,기타,잠실/송파,20251,6.74292826576504
소규모상가,공실률,상권,기타,잠실/송파,20252,6.74292826576504
소규모상가,공실률,상권,기타,잠실/송파,20253,6.74292826576504
소규모상가,공실률,상권,기타,잠실/송파,20254,6.74292826576504
소규모상가,공실률,상권,기타,잠실/송파,20261,6.5731457912479
소규모상가,공실률,상권,기타,잠실/송파,20262,6.5731457912479
소규모상가,공실률,상권,기타,잠실새내역,20243,9.74290441644393
소규모상가,공실률,상권,기타,잠실새내역,20244,9.74290441644393
소규모상가,공실률,상권,기타,잠실새내역,20251,16.6724518958196
소규모상가,공실률,상권,기타,잠실새내역,20252,15.5836717692388
소규모상가,공실률,상권,기타,잠실새내역,20253,15.5836717692388
소규모상가,공실률,상권,기타,잠실새내역,20254,17.3337035879991
소규모상가,공실률,상권,기타,잠실새내역,20261,17.3337035879991
소규모상가,공실률,상권,기타,잠실새내역,20262,19.0837354067595
소규모상가,공실률,상권,기타,장안동,20243,12.5968228200371
소규모상가,공실률,상권,기타,장안동,20244,12.5968228200371
소규모상가,공실률,상권,기타,장안동,20251,12.5968228200371
소규모상가,공실률,상권,기타,장안동,20252,12.5968228200371
소규모상가,공실률,상권,기타,장안동,20253,12.5968228200371
소규모상가,공실률,상권,기타,장안동,20254,12.5968228200371
소규모상가,공실률,상권,기타,장안동,20261,12.5968228200371
소규모상가,공실률,상권,기타,장안동,20262,12.5968228200371
소규모상가,공실률,상권,기타,천호,20243,2.2793133820573
소규모상가,공실률,상권,기타,천호,20244,0.0
소규모상가,공실률,상권,기타,천호,20251,0.0
소규모상가,공실률,상권,기타,천호,20252,1.68427139293615
소규모상가,공실률,상권,기타,천호,20253,3.96358477499344
소규모상가,공실률,상권,기타,천호,20254,1.68427139293615
소규모상가,공실률,상권,기타,천호,20261,5.00440398308333
소규모상가,공실률,상권,기타,천호,20262,5.00440398308333
소규모상가,공실률,상권,기타,청량리,20243,0.815394760184903
소규모상가,공실률,상권,기타,청량리,20244,0.815394760184903
소규모상가,공실률,상권,기타,청량리,20251,0.0
소규모상가,공실률,상권,기타,청량리,20252,0.0
소규모상가,공실률,상권,기타,청량리,20253,1.9641775257656
소규모상가,공실률,상권,기타,청량리,20254,1.17154419566796
소규모상가,공실률,상권,기타,청량리,20261,2.06995123028877
소규모상가,공실률,상권,기타,청량리,20262,7.02893044709474
소규모상가,공실률,상권,기타,혜화동,20243,0.554602620580407
소규모상가,공실률,상권,기타,혜화동,20244,0.554602620580407
소규모상가,공실률,상권,기타,혜화동,20251,0.554602620580407
소규모상가,공실률,상권,기타,혜화동,20252,0.558531852759409
소규모상가,공실률,상권,기타,혜화동,20253,3.32276284860164
소규모상가,공실률,상권,기타,혜화동,20254,0.561011702300988
소규모상가,공실률,상권,기타,혜화동,20261,0.561011702300988
소규모상가,공실률,상권,기타,혜화동,20262,2.12870907400035
소규모상가,공실률,상권,기타,화곡,20243,10.4002571933773
소규모상가,공실률,상권,기타,화곡,20244,10.4002571933773
소규모상가,공실률,상권,기타,화곡,20251,10.4002571933773
소규모상가,공실률,상권,기타,화곡,20252,6.16804831561301
소규모상가,공실률,상권,기타,화곡,20253,6.16804831561301
소규모상가,공실률,상권,기타,화곡,20254,6.25625975356952
소규모상가,공실률,상권,기타,화곡,20261,8.05615726830177
소규모상가,공실률,상권,기타,화곡,20262,9.24871311112664
소규모상가,공실률,상권,도심,광화문,20243,0.944655669105075
소규모상가,공실률,상권,도심,광화문,20244,0.944655669105075
소규모상가,공실률,상권,도심,광화문,20251,0.944655669105075
소규모상가,공실률,상권,도심,광화문,20252,0.944655669105075
소규모상가,공실률,상권,도심,광화문,20253,0.944655669105075
소규모상가,공실률,상권,도심,광화문,20254,0.944655669105075
소규모상가,공실률,상권,도심,광화문,20261,0.944655669105075
소규모상가,공실률,상권,도심,광화문,20262,0.944655669105075
소규모상가,공실률,상권,도심,남대문,20243,6.20952553320249
소규모상가,공실률,상권,도심,남대문,20244,14.0490585886465
소규모상가,공실률,상권,도심,남대문,20251,16.4799303202891
소규모상가,공실률,상권,도심,남대문,20252,3.30372945134493
소규모상가,공실률,상권,도심,남대문,20253,2.98377367114711
소규모상가,공실률,상권,도심,남대문,20254,2.98377367114711
소규모상가,공실률,상권,도심,남대문,20261,4.95343508528242
소규모상가,공실률,상권,도심,남대문,20262,6.05940679941667
소규모상가,공실률,상권,도심,동대문,20243,11.7326775073719
소규모상가,공실률,상권,도심,동대문,20244,11.7326775073719
소규모상가,공실률,상권,도심,동대문,20251,6.29751894655911
소규모상가,공실률,상권,도심,동대문,20252,10.8965597197984
소규모상가,공실률,상권,도심,동대문,20253,14.9384923298471
소규모상가,공실률,상권,도심,동대문,20254,13.3751723801272
소규모상가,공실률,상권,도심,동대문,20261,13.3751723801272
소규모상가,공실률,상권,도심,동대문,20262,9.80797158931426
소규모상가,공실률,상권,도심,명동,20243,2.39000718617026
소규모상가,공실률,상권,도심,명동,20244,2.39000718617026
소규모상가,공실률,상권,도심,명동,20251,1.19500359308513
소규모상가,공실률,상권,도심,명동,20252,1.19500359308513
소규모상가,공실률,상권,도심,명동,20253,1.19500359308513
소규모상가,공실률,상권,도심,명동,20254,5.29435037828323
소규모상가,공실률,상권,도심,명동,20261,5.29435037828323
소규모상가,공실률,상권,도심,명동,20262,5.29435037828323
소규모상가,공실률,상권,도심,방산시장,20243,4.9916302719847
소규모상가,공실률,상권,도심,방산시장,20244,4.9916302719847
소규모상가,공실률,상권,도심,방산시장,20251,10.5018060992033
소규모상가,공실률,상권,도심,방산시장,20252,10.5018060992033
소규모상가,공실률,상권,도심,방산시장,20253,10.5018060992033
소규모상가,공실률,상권,도심,방산시장,20254,10.5018060992033
소규모상가,공실률,상권,도심,방산시장,20261,5.0251510966385
소규모상가,공실률,상권,도심,방산시장,20262,9.87164704838894
소규모상가,공실률,상권,도심,북촌,20243,25.9012294227964
소규모상가,공실률,상권,도심,북촌,20244,10.0678025870774
소규모상가,공실률,상권,도심,북촌,20251,10.0678025870774
소규모상가,공실률,상권,도심,북촌,20252,0.0
소규모상가,공실률,상권,도심,북촌,20253,0.0
소규모상가,공실률,상권,도심,북촌,20254,25.9012294227964
소규모상가,공실률,상권,도심,북촌,20261,0.0
소규모상가,공실률,상권,도심,북촌,20262,0.0
소규모상가,공실률,상권,도심,서촌,20243,4.03159661320648
소규모상가,공실률,상권,도심,서촌,20244,7.78558719983848
소규모상가,공실률,상권,도심,서촌,20251,4.03159661320648
소규모상가,공실률,상권,도심,서촌,20252,2.51738192280029
소규모상가,공실률,상권,도심,서촌,20253,4.03159661320648
소규모상가,공실률,상권,도심,서촌,20254,4.03159661320648
소규모상가,공실률,상권,도심,서촌,20261,4.03159661320648
소규모상가,공실률,상권,도심,서촌,20262,8.61966712513723
소규모상가,공실률,상권,도심,시청,20243,6.60397301781516
소규모상가,공실률,상권,도심,시청,20244,4.26961685553769
소규모상가,공실률,상권,도심,시청,20251,4.26961685553769
소규모상가,공실률,상권,도심,시청,20252,4.26961685553769
소규모상가,공실률,상권,도심,시청,20253,5.32661127588836
소규모상가,공실률,상권,도심,시청,20254,4.26961685553769
소규모상가,공실률,상권,도심,시청,20261,8.07543737147909
소규모상가,공실률,상권,도심,시청,20262,8.07543737147909
소규모상가,공실률,상권,도심,을지로,20243,2.5903100817027
소규모상가,공실률,상권,도심,을지로,20244,2.5903100817027
소규모상가,공실률,상권,도심,을지로,20251,2.5903100817027
소규모상가,공실률,상권,도심,을지로,20252,2.5903100817027
소규모상가,공실률,상권,도심,을지로,20253,2.5903100817027
소규모상가,공실률,상권,도심,을지로,20254,2.5903100817027
소규모상가,공실률,상권,도심,을지로,20261,2.5903100817027
소규모상가,공실률,상권,도심,을지로,20262,2.5903100817027
소규모상가,공실률,상권,도심,종로,20243,5.24147520019225
소규모상가,공실률,상권,도심,종로,20244,7.78940261315619
소규모상가,공실률,상권,도심,종로,20251,7.78940261315619
소규모상가,공실률,상권,도심,종로,20252,2.55841611463175
소규모상가,공실률,상권,도심,종로,20253,2.52529978365105
소규모상가,공실률,상권,도심,종로,20254,0.0
소규모상가,공실률,상권,도심,종로,20261,0.0
소규모상가,공실률,상권,도심,종로,20262,0.0
소규모상가,공실률,상권,도심,충무로,20243,1.01701407087852
소규모상가,공실률,상권,도심,충무로,20244,1.01701407087852
소규모상가,공실률,상권,도심,충무로,20251,1.01701407087852
소규모상가,공실률,상권,도심,충무로,20252,1.01701407087852
소규모상가,공실률,상권,도심,충무로,20253,1.01701407087852
소규모상가,공실률,상권,도심,충무로,20254,1.01701407087852
소규모상가,공실률,상권,도심,충무로,20261,1.01701407087852
소규모상가,공실률,상권,도심,충무로,20262,1.01701407087852
소규모상가,공실률,상권,영등포신촌,공덕역,20243,1.10480177042768
소규모상가,공실률,상권,영등포신촌,공덕역,20244,1.10480177042768
소규모상가,공실률,상권,영등포신촌,공덕역,20251,1.10480177042768
소규모상가,공실률,상권,영등포신촌,공덕역,20252,1.10480177042768
소규모상가,공실률,상권,영등포신촌,공덕역,20253,3.18230944742756
소규모상가,공실률,상권,영등포신촌,공덕역,20254,1.10480177042768
소규모상가,공실률,상권,영등포신촌,공덕역,20261,10.4298548089185
소규모상가,공실률,상권,영등포신촌,공덕역,20262,4.5318602643061
