mgmBldrgstPk,PNU,지번주소,도로명주소,층구분,층번호,층번호명,층면적_㎡,용도코드,용도,상세용도,용도군,구조
1000000000000001151026,1117011700102520007,서울특별시 용산구 원효로3가 252-7번지,서울특별시 용산구 원효로 113-8 (원효로3가),지상,1,1층,20.68,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
1000000000000001785052,1117011800101010001,서울특별시 용산구 원효로4가 101-1번지,서울특별시 용산구 원효로27길 9-9 (원효로4가),지하,1,지1층,49.191,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1000000000000001785052,1117011800101010001,서울특별시 용산구 원효로4가 101-1번지,서울특별시 용산구 원효로27길 9-9 (원효로4가),지상,1,1층,22.539,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
10041100209638,1117011500100770001,서울특별시 용산구 산천동 77-1번지,서울특별시 용산구 효창원로 22-1 (산천동),지상,1,1층,60.95,04402,사무소,사무소,근린생활2,철근콘크리트구조
100419533,1117012400102740002,서울특별시 용산구 한강로1가 274-2번지,서울특별시 용산구 한강대로 185-1 (한강로1가),지상,1,1층,55.67,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
100419533,1117012400102740002,서울특별시 용산구 한강로1가 274-2번지,서울특별시 용산구 한강대로 185-1 (한강로1가),지하,1,지층,60.5,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
1004116654,1117012500100900000,서울특별시 용산구 한강로2가 90번지,서울특별시 용산구 한강대로50길 10 (한강로2가),지상,1,1층,108.9,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
1000000000000002506535,1117011700102520018,서울특별시 용산구 원효로3가 252-18번지,서울특별시 용산구 원효로31길 18 (원효로3가),지상,1,1층,70.97,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1000000000000007164421,1117011800100940007,서울특별시 용산구 원효로4가 94-7번지,서울특별시 용산구 원효로25길 28 (원효로4가),지하,1,지1층,68.43,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1000000000000007164421,1117011800100940007,서울특별시 용산구 원효로4가 94-7번지,서울특별시 용산구 원효로25길 28 (원효로4가),지상,1,1층,15.79,04402,사무소,"계단실, 복도",근린생활2,철근콘크리트구조
1000000000000007164421,1117011800100940007,서울특별시 용산구 원효로4가 94-7번지,서울특별시 용산구 원효로25길 28 (원효로4가),지상,1,1층,13.62,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1004118797,1117012800100160018,서울특별시 용산구 한강로3가 16-18번지,서울특별시 용산구 청파로 56 (한강로3가),지상,1,1층,304.26,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
1004118797,1117012800100160018,서울특별시 용산구 한강로3가 16-18번지,서울특별시 용산구 청파로 56 (한강로3가),지상,1,1층,56.52,03001,소매점,소매점,근린생활1,철근콘크리트구조
1004118797,1117012800100160018,서울특별시 용산구 한강로3가 16-18번지,서울특별시 용산구 청파로 56 (한강로3가),지상,2,2층,175.38,14299,기타일반업무시설,업무시설,업무시설,철근콘크리트구조
1004118797,1117012800100160018,서울특별시 용산구 한강로3가 16-18번지,서울특별시 용산구 청파로 56 (한강로3가),지상,2,2층,185.4,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
1004118797,1117012800100160018,서울특별시 용산구 한강로3가 16-18번지,서울특별시 용산구 청파로 56 (한강로3가),지상,3,3층,175.38,14299,기타일반업무시설,업무시설,업무시설,철근콘크리트구조
1004118797,1117012800100160018,서울특별시 용산구 한강로3가 16-18번지,서울특별시 용산구 청파로 56 (한강로3가),지상,4,4층,175.38,14299,기타일반업무시설,업무시설,업무시설,철근콘크리트구조
10041100221739,1117011800100870006,서울특별시 용산구 원효로4가 87-6번지,서울특별시 용산구 원효로19길 11 (원효로4가),지상,1,1층,66.61,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
10041100221739,1117011800100870006,서울특별시 용산구 원효로4가 87-6번지,서울특별시 용산구 원효로19길 11 (원효로4가),지상,1,1층,74.83,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철근콘크리트구조
1004111482,1117011300100520014,서울특별시 용산구 원효로2가 52-14번지,서울특별시 용산구 원효로64길 16 (원효로2가),지상,2,2층,58.48,04402,사무소,제2종근린생활시설(사무소),근린생활2,벽돌구조
1004111482,1117011300100520014,서울특별시 용산구 원효로2가 52-14번지,서울특별시 용산구 원효로64길 16 (원효로2가),지상,1,1층,58.48,04402,사무소,제2종근린생활시설(사무소),근린생활2,일반철골구조
1004117645,1117011600101680024,서울특별시 용산구 청암동 168-24번지,서울특별시 용산구 원효로 7 (청암동),지상,1,1층,437.37,03001,소매점,소매점,근린생활1,철근콘크리트구조
1004117645,1117011600101680024,서울특별시 용산구 청암동 168-24번지,서울특별시 용산구 원효로 7 (청암동),지상,3,3층,19.85,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1004114652,1117012500101420000,서울특별시 용산구 한강로2가 142번지,서울특별시 용산구 한강대로 118 (한강로2가),지상,1,1층,28.63,03105,우체국,경비실,근린생활1,철근콘크리트구조
100416728,1117012500102420001,서울특별시 용산구 한강로2가 242-1번지,서울특별시 용산구 한강대로 125-2 (한강로2가),지상,1,1층,51.01,04001,일반음식점,일반음식점,근린생활2,벽돌구조
100416728,1117012500102420001,서울특별시 용산구 한강로2가 242-1번지,서울특별시 용산구 한강대로 125-2 (한강로2가),지상,2,2층,51.01,04406,부동산중개사무소,부동산중개사무소,근린생활2,벽돌구조
1004125731,1117013000101230023,서울특별시 용산구 이태원동 123-23번지,서울특별시 용산구 이태원로 189 (이태원동),지상,1,1층,244.52,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
1004120847,1117013600102540000,서울특별시 용산구 보광동 254번지,서울특별시 용산구 보광로 54 (보광동),지상,2,2층,100.0,03027,미용원,미용원,근린생활1,철근콘크리트구조
1004120847,1117013600102540000,서울특별시 용산구 보광동 254번지,서울특별시 용산구 보광로 54 (보광동),지상,4,4층,213.25,04014,독서실,독서실,근린생활2,철근콘크리트구조
1004120847,1117013600102540000,서울특별시 용산구 보광동 254번지,서울특별시 용산구 보광로 54 (보광동),지상,2,2층,33.0,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
100412622,1117013100107360015,서울특별시 용산구 한남동 736-15번지,서울특별시 용산구 이태원로 220 (한남동),지상,1,1층,102.99,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
100412622,1117013100107360015,서울특별시 용산구 한남동 736-15번지,서울특별시 용산구 이태원로 220 (한남동),지상,1,1층,42.63,03001,소매점,소매점,근린생활1,철근콘크리트구조
100412622,1117013100107360015,서울특별시 용산구 한남동 736-15번지,서울특별시 용산구 이태원로 220 (한남동),지하,1,지1층,190.32,04402,사무소,사무소,근린생활2,철근콘크리트구조
1004118629,1117013100107370004,서울특별시 용산구 한남동 737-4번지,서울특별시 용산구 이태원로 227 (한남동),지상,1,1층,81.0,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
100411268,1117013100106830125,서울특별시 용산구 한남동 683-125번지,서울특별시 용산구 이태원로 230 (한남동),지상,2,2층,47.85,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
1004117968,1117013000101360001,서울특별시 용산구 이태원동 136-1번지,서울특별시 용산구 우사단로14길 22 (이태원동),지상,1,1층,56.2,04001,일반음식점,일반음식점,근린생활2,블록구조
1004117156,1117013000100200004,서울특별시 용산구 이태원동 20-4번지,서울특별시 용산구 우사단로4길 2 (이태원동),지상,1,1층,55.22,04406,부동산중개사무소,부동산중개사무소,근린생활2,철근콘크리트구조
10041100214199,1117011400100240003,서울특별시 용산구 신창동 24-3번지,서울특별시 용산구 원효로35나길 5 (신창동),지상,1,1층,98.18,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
100419230,1117012800100650055,서울특별시 용산구 한강로3가 65-55번지,서울특별시 용산구 한강대로14가길 43 (한강로3가),지상,2,2층,54.51,04402,사무소,제2종근린생활시설(사무소),근린생활2,벽돌구조
100419230,1117012800100650055,서울특별시 용산구 한강로3가 65-55번지,서울특별시 용산구 한강대로14가길 43 (한강로3가),지상,1,1층,53.88,04402,사무소,제2종근린생활시설(사무소),근린생활2,벽돌구조
100419230,1117012800100650055,서울특별시 용산구 한강로3가 65-55번지,서울특별시 용산구 한강대로14가길 43 (한강로3가),지하,1,지1,58.02,04402,사무소,제2종근린생활시설(사무소),근린생활2,벽돌구조
10041100221939,1117013100107370024,서울특별시 용산구 한남동 737-24번지,서울특별시 용산구 이태원로 223 (한남동),지하,4,지4층,144.82,03999,기타제1종근린생활시설,기계전기실,근린생활1,철근콘크리트구조
10041100221939,1117013100107370024,서울특별시 용산구 한남동 737-24번지,서울특별시 용산구 이태원로 223 (한남동),지상,4,4층,143.43,04006,수리점,수리점,근린생활2,철근콘크리트구조
10041100221939,1117013100107370024,서울특별시 용산구 한남동 737-24번지,서울특별시 용산구 이태원로 223 (한남동),지상,4,4층,192.99,03001,소매점,소매점,근린생활1,철근콘크리트구조
10041100221939,1117013100107370024,서울특별시 용산구 한남동 737-24번지,서울특별시 용산구 이태원로 223 (한남동),지상,3,3층,337.14,03001,소매점,소매점,근린생활1,철근콘크리트구조
10041100221939,1117013100107370024,서울특별시 용산구 한남동 737-24번지,서울특별시 용산구 이태원로 223 (한남동),지상,2,2층,337.69,03001,소매점,소매점,근린생활1,철근콘크리트구조
10041100221939,1117013100107370024,서울특별시 용산구 한남동 737-24번지,서울특별시 용산구 이태원로 223 (한남동),옥탑,1,옥탑1층,12.57,03999,기타제1종근린생활시설,옥탑(연면적제외),근린생활1,철근콘크리트구조
10041100221939,1117013100107370024,서울특별시 용산구 한남동 737-24번지,서울특별시 용산구 이태원로 223 (한남동),지상,5,5층,179.35,04402,사무소,사무소,근린생활2,철근콘크리트구조
10041100221939,1117013100107370024,서울특별시 용산구 한남동 737-24번지,서울특별시 용산구 이태원로 223 (한남동),지상,6,6층,275.17,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
1003123011,1114016500104410000,서울특별시 중구 황학동 441번지,서울특별시 중구 퇴계로85길 34 (황학동),지상,1,1층,32.4,03001,소매점,점포,근린생활1,블록구조
1003123011,1114016500104410000,서울특별시 중구 황학동 441번지,서울특별시 중구 퇴계로85길 34 (황학동),지상,1,1층,24.89,04402,사무소,제2종근린생활시설(사무소),근린생활2,블록구조
1003123011,1114016500104410000,서울특별시 중구 황학동 441번지,서울특별시 중구 퇴계로85길 34 (황학동),지상,2,2층,24.79,04402,사무소,제2종근린생활시설(사무소),근린생활2,블록구조
1003123011,1114016500104410000,서울특별시 중구 황학동 441번지,서울특별시 중구 퇴계로85길 34 (황학동),지상,1,1층,24.79,04402,사무소,제2종근린생활시설(사무소),근린생활2,블록구조
1003123011,1114016500104410000,서울특별시 중구 황학동 441번지,서울특별시 중구 퇴계로85길 34 (황학동),지상,2,2층,57.29,04402,사무소,제2종근린생활시설(사무소),근린생활2,블록구조
100412470,1117013300100700002,서울특별시 용산구 서빙고동 70-2번지,서울특별시 용산구 서빙고로65길 46 (서빙고동),지하,1,지1,107.47,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
100412470,1117013300100700002,서울특별시 용산구 서빙고동 70-2번지,서울특별시 용산구 서빙고로65길 46 (서빙고동),지상,1,1층,73.1,04005,제조업소,제조업소,근린생활2,철근콘크리트구조
100412470,1117013300100700002,서울특별시 용산구 서빙고동 70-2번지,서울특별시 용산구 서빙고로65길 46 (서빙고동),지상,4,4층,73.1,04402,사무소,사무소,근린생활2,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,17,17층,97.99,14299,기타일반업무시설,기계실(업무시설용),업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,11,11층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,7,7층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,9,9층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,13,13층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,2,2층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,1,1층,24.18,07999,기타판매시설,"MDF실(판매,근생시설용)",판매시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,1,지1층,658.03,07999,기타판매시설,"화장실,계단실,통로(판매,근생시설용)",판매시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,1,지1층,198.69,03103,파출소,제1종근린생활시설(파출소),근린생활1,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,1,1층,244.34,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,1,지1층,6111.85,14299,기타일반업무시설,"지하주차장(업무,판매,근생시설용)",업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,2,지2층,4470.83,14299,기타일반업무시설,"지하주차장(업무,판매,근생시설용)",업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,16,16층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,14,14층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,1,지1층,510.0,14299,기타일반업무시설,"방재실,공조실,쓰레기처리장(업무,판매,근생시설용)",업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,3,지3층,162.27,14299,기타일반업무시설,"정화조관리층(업무,판매,근생시설용)",업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,3,3층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,8,8층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,10,10층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,4,4층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,2,지2층,22.47,07999,기타판매시설,"세탁실(판매,근생시설용)",판매시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,12,12층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,5,5층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,1,지1층,1796.56,07201,상점(소매점),판매시설,판매시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,6,6층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,15,15층,1159.94,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지상,17,17층,965.8,14202,오피스텔,오피스텔,업무시설,철근콘크리트구조
10041100184931,1117012700100240000,서울특별시 용산구 용산동5가 24번지,서울특별시 용산구 서빙고로 67 (용산동5가),지하,4,지4층,765.11,14299,기타일반업무시설,"기계실,전기실,발전기실(업무,판매,근생시설용)",업무시설,철근콘크리트구조
1004118362,1117012800100650154,서울특별시 용산구 한강로3가 65-154번지,서울특별시 용산구 한강대로14길 35-29 (한강로3가),지상,1,1층,60.68,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,벽돌구조
1004123944,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,2,2층,319.3,03001,소매점,점포,근린생활1,철근콘크리트구조
1004123944,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,2,2층,153.0,04040,교습소,제2종근린생활시설(교습소),근린생활2,철근콘크리트구조
1004123944,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,1,1층,509.32,03000,제1종근린생활시설,제1.2종근생활시설,근린생활1,철근콘크리트구조
1004123944,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,0,(내),0.0,03999,기타제1종근린생활시설,,근린생활1,철골콘크리트구조
1004123944,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,1,1층,339.7,03001,소매점,소매점,근린생활1,철근콘크리트구조
1004123944,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,1,1층,114.49,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
1004123944,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,1,1층,55.13,04403,부동산중개업소,부동산중개업소,근린생활2,철근콘크리트구조
1004123944,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,2,2층,56.79,04402,사무소,사무소,근린생활2,철근콘크리트구조
1004123943,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,1,1층,509.32,03999,기타제1종근린생활시설,제1.2종근생활시설,근린생활1,철근콘크리트구조
1004123943,1117012900101930004,서울특별시 용산구 이촌동 193-4번지,서울특별시 용산구 이촌로 100-11 (이촌동),지상,0,(내),0.0,03999,기타제1종근린생활시설,,근린생활1,철골콘크리트구조
100416476,1117013100106340001,서울특별시 용산구 한남동 634-1번지,서울특별시 용산구 대사관로 73 (한남동),지하,1,지1,199.27,04020,노래연습장,노래연습장,근린생활2,철근콘크리트구조
100416476,1117013100106340001,서울특별시 용산구 한남동 634-1번지,서울특별시 용산구 대사관로 73 (한남동),지상,1,1층,193.12,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
1004124126,1117013100100320017,서울특별시 용산구 한남동 32-17번지,서울특별시 용산구 독서당로 89 (한남동),지상,2,2층,99.74,03001,소매점,소매점,근린생활1,철근콘크리트구조
1004124126,1117013100100320017,서울특별시 용산구 한남동 32-17번지,서울특별시 용산구 독서당로 89 (한남동),지상,1,1층,18.0,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
1004124126,1117013100100320017,서울특별시 용산구 한남동 32-17번지,서울특별시 용산구 독서당로 89 (한남동),지하,1,지1,92.0,04001,일반음식점,음식점,근린생활2,철근콘크리트구조
1004124126,1117013100100320017,서울특별시 용산구 한남동 32-17번지,서울특별시 용산구 독서당로 89 (한남동),지상,1,1층,40.8,03001,소매점,소매점,근린생활1,철근콘크리트구조
1004124126,1117013100100320017,서울특별시 용산구 한남동 32-17번지,서울특별시 용산구 독서당로 89 (한남동),지상,1,1층,16.84,03999,기타제1종근린생활시설,계단실,근린생활1,철근콘크리트구조
1004124126,1117013100100320017,서울특별시 용산구 한남동 32-17번지,서울특별시 용산구 독서당로 89 (한남동),지상,1,1층,24.1,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
100415972,1117013100101100001,서울특별시 용산구 한남동 110-1번지,서울특별시 용산구 독서당로 23 (한남동),지상,5,5층,80.81,14204,사무소,사무실,업무시설,벽돌구조
100415972,1117013100101100001,서울특별시 용산구 한남동 110-1번지,서울특별시 용산구 독서당로 23 (한남동),지상,5,5층,279.81,04107,골프연습장,골프연습장,근린생활2,경량철골구조
100415972,1117013100101100001,서울특별시 용산구 한남동 110-1번지,서울특별시 용산구 독서당로 23 (한남동),지상,4,4층,629.36,14204,사무소,사무소,업무시설,철근콘크리트구조
1004110945,1117013600100640002,서울특별시 용산구 보광동 64-2번지,서울특별시 용산구 서빙고로95길 20 (보광동),지상,1,1층,31.08,04001,일반음식점,일반음식점,근린생활2,벽돌구조
1004110945,1117013600100640002,서울특별시 용산구 보광동 64-2번지,서울특별시 용산구 서빙고로95길 20 (보광동),지상,1,1층,61.28,04001,일반음식점,일반음식점,근린생활2,벽돌구조
10041100188924,1117012900103010038,서울특별시 용산구 이촌동 301-38번지,서울특별시 용산구 이촌로77길 19 (이촌동),지상,1,1층,38.25,03001,소매점,점포,근린생활1,철근콘크리트구조
10041100188915,1117012900103010026,서울특별시 용산구 이촌동 301-26번지,서울특별시 용산구 이촌로77길 19 (이촌동),지상,2,2층,112.0,04402,사무소,사무소,근린생활2,벽돌구조
10041100188915,1117012900103010026,서울특별시 용산구 이촌동 301-26번지,서울특별시 용산구 이촌로77길 19 (이촌동),지상,1,1층,49.59,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
1004111532,1117010100102650017,서울특별시 용산구 후암동 265-17번지,서울특별시 용산구 두텁바위로35길 6 (후암동),지상,1,1층,21.82,04406,부동산중개사무소,부동산중개사무소,근린생활2,일반목구조
1004111670,1117013100106310017,서울특별시 용산구 한남동 631-17번지,서울특별시 용산구 대사관로30길 17 (한남동),지상,2,2층,118.04,03005,의원,의원,근린생활1,철근콘크리트구조
1004113607,1117010500100860002,서울특별시 용산구 남영동 86-2번지,서울특별시 용산구 한강대로 266 (남영동),지상,1,1층,94.17,04001,일반음식점,일반음식점,근린생활2,일반목구조
100417074,1117012900102060011,서울특별시 용산구 이촌동 206-11번지,서울특별시 용산구 이촌로14길 11-32 (이촌동),지상,1,1층,35.17,04001,일반음식점,일반음식점,근린생활2,벽돌구조
100417074,1117012900102060011,서울특별시 용산구 이촌동 206-11번지,서울특별시 용산구 이촌로14길 11-32 (이촌동),지하,1,지1층,7.4,04001,일반음식점,일반음식점,근린생활2,벽돌구조
10041100217620,1117013100102720005,서울특별시 용산구 한남동 272-5번지,서울특별시 용산구 독서당로20길 1-8 (한남동),지상,2,2층,68.4,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10041100217620,1117013100102720005,서울특별시 용산구 한남동 272-5번지,서울특별시 용산구 독서당로20길 1-8 (한남동),지상,1,1층,68.4,03001,소매점,소매점,근린생활1,철근콘크리트구조
10041100216119,1117011100101320031,서울특별시 용산구 청파동3가 132-31번지,서울특별시 용산구 백범로79길 104 (청파동3가),지상,1,1층,58.77,03001,소매점,소매점,근린생활1,철근콘크리트구조
10041100216179,1117011300100070003,서울특별시 용산구 원효로2가 7-3번지,서울특별시 용산구 원효로63길 28 (원효로2가),지상,1,1층,63.28,04402,사무소,사무소,근린생활2,철근콘크리트구조
1000000000000006245033,1117013000101110003,서울특별시 용산구 이태원동 111-3번지,서울특별시 용산구 이태원로27길 22 (이태원동),지하,3,지3층,150.68,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1000000000000006245033,1117013000101110003,서울특별시 용산구 이태원동 111-3번지,서울특별시 용산구 이태원로27길 22 (이태원동),지상,1,1층,18.17,03001,소매점,제1종근린생활시설(소매점),근린생활1,철골콘크리트구조
1000000000000006245033,1117013000101110003,서울특별시 용산구 이태원동 111-3번지,서울특별시 용산구 이태원로27길 22 (이태원동),지상,2,2층,112.63,03001,소매점,제1종근린생활시설(소매점),근린생활1,철골콘크리트구조
1000000000000006245033,1117013000101110003,서울특별시 용산구 이태원동 111-3번지,서울특별시 용산구 이태원로27길 22 (이태원동),지상,1,1층,69.17,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철골콘크리트구조
1000000000000006245033,1117013000101110003,서울특별시 용산구 이태원동 111-3번지,서울특별시 용산구 이태원로27길 22 (이태원동),지하,2,지2층,51.9,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철근콘크리트구조
1004125744,1117013000100960079,서울특별시 용산구 이태원동 96-79번지,서울특별시 용산구 녹사평대로26길 71 (이태원동),지상,1,1층,17.1,03001,소매점,소매점,근린생활1,철근콘크리트구조
10041100211699,1117011900100050023,서울특별시 용산구 효창동 5-23번지,서울특별시 용산구 효창원로72길 16 (효창동),지상,2,2층,166.8,04402,사무소,사무소,근린생활2,철근콘크리트구조
10051100230477,1120010300101250001,서울특별시 성동구 홍익동 125-1번지,서울특별시 성동구 마장로26길 13 (홍익동),지상,5,5층,165.91,14202,오피스텔,오피스텔(3호),업무시설,철근콘크리트구조
10051100230477,1120010300101250001,서울특별시 성동구 홍익동 125-1번지,서울특별시 성동구 마장로26길 13 (홍익동),지상,2,2층,162.89,14202,오피스텔,오피스텔(3호),업무시설,철근콘크리트구조
10051100230477,1120010300101250001,서울특별시 성동구 홍익동 125-1번지,서울특별시 성동구 마장로26길 13 (홍익동),지상,1,1층,32.25,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10051100230477,1120010300101250001,서울특별시 성동구 홍익동 125-1번지,서울특별시 성동구 마장로26길 13 (홍익동),지상,3,3층,165.91,14202,오피스텔,오피스텔(3호),업무시설,철근콘크리트구조
10051100230477,1120010300101250001,서울특별시 성동구 홍익동 125-1번지,서울특별시 성동구 마장로26길 13 (홍익동),지상,4,4층,165.91,14202,오피스텔,오피스텔(3호),업무시설,철근콘크리트구조
10051100221477,1120010700103130007,서울특별시 성동구 행당동 313-7번지,서울특별시 성동구 행당로11길 5-2 (행당동),지하,1,지1층,81.42,03202,사무소,사무소,근린생활1,철근콘크리트구조
10051100221477,1120010700103130007,서울특별시 성동구 행당동 313-7번지,서울특별시 성동구 행당로11길 5-2 (행당동),지상,1,1층,76.82,03202,사무소,사무소,근린생활1,철근콘크리트구조
