PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭,원후보수,다중후보_미해결
1123010300102860006,서울특별시 동대문구 제기동,서울특별시 동대문구 홍릉로17길 17 (제기동),근린생활1,공동주택,10071100214312,지번,1,False
1123010300104860006,서울특별시 동대문구 제기동,서울특별시 동대문구 왕산로35길 42 (제기동),근린생활2,제2종근린생활시설,1007130042,지번,1,False
1123010700105200075,서울특별시 동대문구 청량리동,서울특별시 동대문구 제기로 65-1 (청량리동),근린생활1,제1종근린생활시설,1007117129,지번,1,False
1123010300106200041,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로12길 7 (제기동),근린생활1,제1종근린생활시설,10071100188316,지번,1,False
1123010700105260000,서울특별시 동대문구 청량리동,서울특별시 동대문구 홍릉로17길 3-2 (청량리동),근린생활1,제1종근린생활시설,1007117816,지번,1,False
1123010300105960001,서울특별시 동대문구 제기동,서울특별시 동대문구 왕산로33길 69 (제기동),근린생활2,제2종근린생활시설,1007110324,지번,1,False
1123010300107400003,서울특별시 동대문구 제기동,서울특별시 동대문구 약령시로13길 32 (제기동),근린생활1,제1종근린생활시설,1007115322,지번,1,False
1123010300101350021,서울특별시 동대문구 제기동,서울특별시 동대문구 제기로 19-4 (제기동),근린생활2,제2종근린생활시설,1007133573,지번,1,False
1123011000102370108,서울특별시 동대문구 이문동,서울특별시 동대문구 신이문로 31-1 (이문동),근린생활1,제1종근린생활시설,1007116667,지번,1,False
1123010300101390007,서울특별시 동대문구 제기동,서울특별시 동대문구 제기로 9-1 (제기동),근린생활2,제2종근린생활시설,1007118554,지번,1,False
1123010300109920026,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로3길 16-6 (제기동),근린생활1,제1종근린생활시설,1007129201,지번,1,False
1123011000102550168,서울특별시 동대문구 이문동,서울특별시 동대문구 이문로46길 6 (이문동),근린생활1,제1종근린생활시설,1007116455,지번,1,False
1123010300108920093,서울특별시 동대문구 제기동,서울특별시 동대문구 약령시로 57-1 (제기동),근린생활1,제1종근린생활시설,1007123970,지번,1,False
1123010200100260010,서울특별시 동대문구 용두동,서울특별시 동대문구 고산자로32길 15 (용두동),근린생활2,제2종근린생활시설,1007119090,지번,1,False
