PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭
1144010200101050093,서울특별시 마포구 공덕동,서울특별시 마포구 마포대로14가길 25 (공덕동),근린생활2,제2종근린생활시설,10151100240174,지번
1144010200101180001,서울특별시 마포구 공덕동,서울특별시 마포구 마포대로14길 26 (공덕동),근린생활2,제2종근린생활시설,10151100244205,지번
1144012400102280007,서울특별시 마포구 연남동,서울특별시 마포구 동교로 266-7 (연남동),근린생활2,제2종근린생활시설,1015127960,지번
1144010900100090129,서울특별시 마포구 염리동,서울특별시 마포구 대흥로30길 12 (염리동),근린생활2,제2종근린생활시설,1015112394,지번
1144010900100080047,서울특별시 마포구 염리동,서울특별시 마포구 신촌로 190-22 (염리동),근린생활1,제1종근린생활시설,1015112254,지번
1144010900100080018,서울특별시 마포구 염리동,서울특별시 마포구 신촌로 202 (염리동),근린생활2,제2종근린생활시설,1015112247,지번
1144010900104880015,서울특별시 마포구 염리동,서울특별시 마포구 숭문16나길 9 (염리동),근린생활2,제2종근린생활시설,1015113836,지번
1144010100103470007,서울특별시 마포구 아현동,서울특별시 마포구 신촌로 236 (아현동),근린생활2,제2종근린생활시설,101512380,지번
1144010100103460029,서울특별시 마포구 아현동,서울특별시 마포구 신촌로30길 3-8 (아현동),근린생활2,제2종근린생활시설,101512361,지번
1144010100103260028,서울특별시 마포구 아현동,서울특별시 마포구 굴레방로7길 11 (아현동),근린생활1,제1종근린생활시설,101512041,지번
1144010100103320007,서울특별시 마포구 아현동,서울특별시 마포구 굴레방로7길 22 (아현동),근린생활2,제2종근린생활시설,101512133,지번
1144011000100560006,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로16길 30 (노고산동),근린생활2,제2종근린생활시설,10151100215092,지번
1144012000103940069,서울특별시 마포구 서교동,서울특별시 마포구 양화로8길 16-4 (서교동),근린생활2,제2종근린생활시설,10151100212152,지번
1144012100101660013,서울특별시 마포구 동교동,서울특별시 마포구 양화로18길 3 (동교동),근린생활1,제1종근린생활시설,10151100211392,지번
1144012400102240026,서울특별시 마포구 연남동,서울특별시 마포구 동교로 276 (연남동),근린생활2,제2종근린생활시설,1015127832,지번
1144012100101130081,서울특별시 마포구 동교동,서울특별시 마포구 연희로 19-1 (동교동),근린생활2,제2종근린생활시설,1015121724,지번
1144012700100020047,서울특별시 마포구 상암동,서울특별시 마포구 매봉산로2길 19-9 (상암동),근린생활2,제2종근린생활시설,10151100225722,지번
1144012000103960049,서울특별시 마포구 서교동,서울특별시 마포구 독막로3길 28-7 (서교동),근린생활2,제2종근린생활시설,1015120270,지번
1144012000104680001,서울특별시 마포구 서교동,서울특별시 마포구 월드컵로14길 60 (서교동),근린생활1,제1종근린생활시설,10151100224494,지번
1144012000104750023,서울특별시 마포구 서교동,서울특별시 마포구 월드컵로12길 1 (서교동),근린생활1,제1종근린생활시설,10151100223114,지번
1144012500106240015,서울특별시 마포구 성산동,서울특별시 마포구 성미산로15길 7 (성산동),근린생활2,제2종근린생활시설,10151100223674,지번
1144012100101760008,서울특별시 마포구 동교동,서울특별시 마포구 신촌로4길 22-12 (동교동),근린생활2,제2종근린생활시설,10151100226374,지번
1144012000104820044,서울특별시 마포구 서교동,서울특별시 마포구 동교로16길 12 (서교동),근린생활2,제2종근린생활시설,10151100223655,지번
1144011000100120069,서울특별시 마포구 노고산동,서울특별시 마포구 고산길 34 (노고산동),근린생활1,제1종근린생활시설,1015114380,지번
1144011000100310009,서울특별시 마포구 노고산동,서울특별시 마포구 백범로1길 17 (노고산동),근린생활2,제2종근린생활시설,1015115128,지번
