PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭,원후보수,다중후보_미해결
1150010600107540000,서울특별시 강서구 내발산동,서울특별시 강서구 수명로1길 15 (내발산동),근린생활2,제2종근린생활시설,10171100226045,지번,1,False
1150010300103480035,서울특별시 강서구 화곡동,서울특별시 강서구 강서로15길 38-6 (화곡동),근린생활2,제2종근린생활시설,10171100247392,지번,1,False
1150010300109010014,서울특별시 강서구 화곡동,서울특별시 강서구 강서로7길 39 (화곡동),근린생활1,제1종근린생활시설,10171100236902,지번,1,False
1150010300108820023,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로30길 21 (화곡동),근린생활2,제2종근린생활시설,1017126415,지번,1,False
1150010300109090025,서울특별시 강서구 화곡동,서울특별시 강서구 국회대로 91 (화곡동),근린생활1,제1종근린생활시설,1017110477,지번,1,False
1150010300109140015,서울특별시 강서구 화곡동,서울특별시 강서구 강서로5나길 62 (화곡동),근린생활1,제1종근린생활시설,1017118219,지번,1,False
1150010300108810033,서울특별시 강서구 화곡동,서울특별시 강서구 국회대로7길 148-4 (화곡동),근린생활2,제2종근린생활시설,10171100244764,지번,1,False
1150010800100180020,서울특별시 강서구 공항동,서울특별시 강서구 방화대로21길 79 (공항동),근린생활2,제2종근린생활시설,1017117271,지번,1,False
1150010200106390011,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로 398 (등촌동),판매시설,판매시설,10171100267479,지번,1,False
1150010300108710008,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로 181 (화곡동),근린생활1,제2종근린생활시설,1000000000000004354398,지번,2,False
1150010200106390007,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로68길 28 (등촌동),근린생활2,제2종근린생활시설,10171100209729,지번,1,False
1150010200106300024,서울특별시 강서구 등촌동,서울특별시 강서구 양천로62길 22 (등촌동),근린생활1,제1종근린생활시설,10171100224759,지번,1,False
1150010200106300010,서울특별시 강서구 등촌동,서울특별시 강서구 양천로62길 14 (등촌동),근린생활2,제2종근린생활시설,10171100223600,지번,1,False
1150010200106300022,서울특별시 강서구 등촌동,서울특별시 강서구 양천로62길 16 (등촌동),근린생활2,제2종근린생활시설,10171100223599,지번,1,False
1150010200106310002,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로68길 127 (등촌동),근린생활2,제2종근린생활시설,10171100214268,지번,1,False
1150010200106310020,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로68길 129 (등촌동),근린생활2,제2종근린생활시설,10171100214228,지번,1,False
1150010200106310021,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로68길 133 (등촌동),근린생활2,제2종근린생활시설,10171100211368,지번,1,False
1150010200106300023,서울특별시 강서구 등촌동,서울특별시 강서구 양천로62길 20 (등촌동),근린생활2,제2종근린생활시설,10171100224760,지번,1,False
1150010200106390003,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로68길 10 (등촌동),근린생활2,제2종근린생활시설,10171100226420,지번,1,False
1150010200106390032,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로68길 18 (등촌동),근린생활2,제2종근린생활시설,10171100231007,지번,1,False
1150010200106390031,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로68길 12 (등촌동),근린생활2,제2종근린생활시설,10171100226419,지번,1,False
1150010200106390004,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로68길 16 (등촌동),근린생활2,제2종근린생활시설,10171100231008,지번,1,False
1150010300108350002,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로 217 (화곡동),근린생활2,제2종근린생활시설,101717487,지번,1,False
1150010600107180006,서울특별시 강서구 내발산동,서울특별시 강서구 강서로45나길 51 (내발산동),근린생활1,제1종근린생활시설,1017119837,지번,1,False
1150010300110990006,서울특별시 강서구 화곡동,서울특별시 강서구 우장산로 119 (화곡동),근린생활2,제2종근린생활시설,1017127430,지번,1,False
