mgmBldrgstPk,PNU,지번주소,도로명주소,층구분,층번호,층번호명,층면적_㎡,용도코드,용도,상세용도,용도군,구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,16.89,07201,상점(소매점),판매시설(상점),판매시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,5.75,14204,사무소,업무시설(사무소)-허용용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,529.3,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,4,4층,1888.26,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,9,9층,1773.83,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,6,6층,1888.26,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,7,7층,1888.26,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,1528.05,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,547.06,07201,상점(소매점),판매시설(상점),판매시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,15,15층,989.65,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,5,지5층,3036.88,14204,사무소,"주차장,부대시설",업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,1.06,14204,사무소,업무시설(사무소)-허용용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,5,5층,1888.26,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,12,12층,1773.83,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,1,지1층,548.62,14204,사무소,"입주자공동시설,계단실",업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,14,14층,1675.7,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,8,8층,1724.87,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,3,지3층,2777.29,14204,사무소,"주차장,부대시설",업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,13,13층,1608.12,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,10,10층,1773.83,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,3,3층,1739.74,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,2,지2층,2427.57,14204,사무소,"주차장,부대시설",업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,11,11층,1773.83,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485119,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,79.61,14204,사무소,업무시설(사무소)-지정용도,업무시설,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,347.73,14201,금융업소,업무시설(금융업소),업무시설,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,5,지5층,77.88,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,33.74,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,1,지1층,6.37,04999,기타제2종근린생활시설,계단실,근린생활2,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,4,지4층,81.11,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,3,3층,423.89,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,3,지3층,73.57,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,76.16,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100485284,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,2,지2층,62.73,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,3,지3층,879.49,04999,기타제2종근린생활시설,"주차장,전기실",근린생활2,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,2,지2층,262.32,07201,상점(소매점),판매시설(상점),판매시설,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,2.3,14204,사무소,업무시설(계단실),업무시설,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,1,지1층,7142.95,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,2,지2층,2174.93,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,4,지4층,962.54,04999,기타제2종근린생활시설,"주차장,기계실",근린생활2,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,51.26,07201,상점(소매점),판매시설(계단실),판매시설,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,5,지5층,934.21,04999,기타제2종근린생활시설,"주차장,부대시설",근린생활2,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,1,지1층,2753.46,07201,상점(소매점),판매시설(상점),판매시설,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,1,지1층,103.87,14204,사무소,업무시설(사무소)-허용용도,업무시설,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,112.49,04999,기타제2종근린생활시설,제2종근린생활시설(계단실),근린생활2,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,2,지2층,10.23,14204,사무소,업무시설(사무소)-허용용도,업무시설,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,1,지1층,16.5,04002,휴게음식점,제2종근린생활시설(휴게음식점),근린생활2,철근콘크리트구조
10251100485287,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,1,지1층,76.95,07201,상점(소매점),판매시설(상점),판매시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,12,12층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,530.36,07201,상점(소매점),판매시설(상점),판매시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,3,3층,4.29,14204,사무소,업무시설(사무소)-허용용도,업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,1,지1층,841.79,14202,오피스텔,"입주자공동시설,계단실",업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,6,6층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,171.01,07201,상점(소매점),판매시설(상점),판매시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,3,3층,85.47,03999,기타제1종근린생활시설,제1종근린생활시설,근린생활1,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,9,9층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,31.61,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,4,지4층,4522.33,14202,오피스텔,"주차장,부대시설",업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,17,17층,1916.99,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,11,11층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,3,지3층,4120.43,14202,오피스텔,"주차장,부대시설",업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,3,3층,32.49,07201,상점(소매점),판매시설(상점),판매시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,7,7층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,8,8층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,5,지5층,4591.59,14202,오피스텔,"주차장,부대시설",업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,95.24,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지하,2,지2층,3632.72,14202,오피스텔,"주차장,부대시설",업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,3,3층,64.5,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,1252.04,04999,기타제2종근린생활시설,제2종근린생활시설,근린생활2,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,16,16층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,523.9,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,32.75,03999,기타제1종근린생활시설,제1종근린생활시설,근린생활1,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,1.14,14204,사무소,업무시설(사무소)-허용용도,업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,14,14층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,4,4층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,5,5층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,13,13층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,10,10층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,2,2층,2876.12,03999,기타제1종근린생활시설,제1종근린생활시설,근린생활1,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,32.57,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,15,15층,2060.29,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,3,3층,95.24,14202,오피스텔,업무시설(오피스텔),업무시설,철근콘크리트구조
10251100484064,1171010800106430001,서울특별시 송파구 문정동 643-1번지,서울특별시 송파구 법원로 114 (문정동),지상,1,1층,52.29,14204,사무소,업무시설(사무소)-허용용도,업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,1,1층,23.93,14101,국가기관청사,업무시설(국가기관청사-경비실),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,7,7층,1912.84,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,6,6층,1912.84,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,1,1층,41.53,14101,국가기관청사,업무시설(국가기관청사-운동부대시설),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,1,1층,23.93,14101,국가기관청사,업무시설(국가기관청사-경비실),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,2,2층,5020.68,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지하,1,지1,4889.56,14101,국가기관청사,지하주차장,업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,3,3층,3842.94,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),옥탑,1,옥탑1층,146.49,14101,국가기관청사,"휀룸,계단실(연면적제외)",업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,1,1층,525.0,14101,국가기관청사,업무시설(국가기관청사-어린이집),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,14,14층,1904.77,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,11,11층,1924.06,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지하,1,지1,3070.42,14101,국가기관청사,"기계실,전기실,발전기실",업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,5,5층,1912.84,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,4,4층,1912.84,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,13,13층,1924.06,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,9,9층,1924.06,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,2,2층,567.39,14101,국가기관청사,업무시설(국가기관청사-어린이집),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,8,8층,1924.06,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,12,12층,1924.06,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,10,10층,1924.06,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),옥탑,1,옥탑1층,38.24,14101,국가기관청사,계단실(연면적제외),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,1,1층,59.22,14101,국가기관청사,업무시설(국가기관청사-휴게음식점),업무시설,철근콘크리트구조
10251100498623,1171010800106490000,서울특별시 송파구 문정동 649번지,서울특별시 송파구 정의로 30 (문정동),지상,1,1층,4823.58,14101,국가기관청사,업무시설(국가기관청사),업무시설,철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,1,1층,33.04,14101,국가기관청사,경비실,업무시설,철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지하,1,지1층,1533.87,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,1,1층,79.3,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),옥탑,1,옥탑1층,551.09,14101,국가기관청사,"소화수조실,기계실(연면적제외)",업무시설,철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,4,4층,3230.21,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,5,5층,3683.55,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,1,1층,39.93,14101,국가기관청사,테니스샤워장,업무시설,철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,12,12층,1516.67,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지하,1,지1층,85.2,14101,국가기관청사,방재센터,업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지하,1,지1층,1308.23,14101,국가기관청사,"기계실,전기실,발전기실",업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,6,6층,2131.15,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,3,3층,5696.86,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,11,11층,2131.15,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,9,9층,2131.15,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,2,2층,6032.81,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,7,7층,2131.15,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지하,1,지1층,3302.93,14101,국가기관청사,지하주차장,업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,1,1층,5873.04,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,10,10층,2131.15,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100497472,1171010800106500000,서울특별시 송파구 문정동 650번지,서울특별시 송파구 법원로 101 (문정동),지상,8,8층,2131.15,14101,국가기관청사,업무시설(국가기관청사),업무시설,철골철근콘크리트구조
10251100471222,1171010800106510003,서울특별시 송파구 문정동 651-3번지,서울특별시 송파구 법원로 96 (문정동),지상,9,9층,439.7,14204,사무소,신성장동력산업(법무사무소),업무시설,철근콘크리트구조
10251100471222,1171010800106510003,서울특별시 송파구 문정동 651-3번지,서울특별시 송파구 법원로 96 (문정동),지상,10,10층,554.36,14204,사무소,업무시설(사무소),업무시설,철근콘크리트구조
10251100471222,1171010800106510003,서울특별시 송파구 문정동 651-3번지,서울특별시 송파구 법원로 96 (문정동),지상,1,1층,552.88,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
10251100471222,1171010800106510003,서울특별시 송파구 문정동 651-3번지,서울특별시 송파구 법원로 96 (문정동),옥탑,1,옥탑1층,65.24,14204,사무소,"계단실,승강기탑(연면적제외)",업무시설,철근콘크리트구조
10251100471222,1171010800106510003,서울특별시 송파구 문정동 651-3번지,서울특별시 송파구 법원로 96 (문정동),지상,6,6층,554.36,14204,사무소,신성장동력산업(법무사무소),업무시설,철근콘크리트구조
10251100471222,1171010800106510003,서울특별시 송파구 문정동 651-3번지,서울특별시 송파구 법원로 96 (문정동),지상,3,3층,554.36,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
10251100471222,1171010800106510003,서울특별시 송파구 문정동 651-3번지,서울특별시 송파구 법원로 96 (문정동),지상,4,4층,554.36,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
